low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
-0.02673,-0.23906,2,0.1,6,H,425
-0.026135,-0.2347,2,0.1,6,H,425
-0.025704,-0.23019,2,0.1,6,H,425
-0.025255,-0.22576,2,0.1,6,H,425
-0.024652,-0.22091,2,0.1,6,H,425
-0.024188,-0.21577,2,0.1,6,H,425
-0.023679,-0.21063,2,0.1,6,H,425
-0.02308,-0.20529,2,0.1,6,H,425
-0.02253,-0.19972,2,0.1,6,H,425
-0.021972,-0.19404,2,0.1,6,H,425
-0.021377,-0.18816,2,0.1,6,H,425
-0.020647,-0.18189,2,0.1,6,H,425
-0.019823,-0.17559,2,0.1,6,H,425
-0.019206,-0.16929,2,0.1,6,H,425
-0.018577,-0.16248,2,0.1,6,H,425
-0.017906,-0.15578,2,0.1,6,H,425
-0.017236,-0.14912,2,0.1,6,H,425
-0.016394,-0.14219,2,0.1,6,H,425
-0.015702,-0.13543,2,0.1,6,H,425
-0.01511,-0.12845,2,0.1,6,H,425
-0.014313,-0.12147,2,0.1,6,H,425
-0.013609,-0.11473,2,0.1,6,H,425
-0.012875,-0.10796,2,0.1,6,H,425
-0.012141,-0.10126,2,0.1,6,H,425
-0.011584,-0.094607,2,0.1,6,H,425
-0.010854,-0.088143,2,0.1,6,H,425
-0.010221,-0.081835,2,0.1,6,H,425
-0.0096518,-0.075546,2,0.1,6,H,425
-0.0088732,-0.069204,2,0.1,6,H,425
-0.0083229,-0.063124,2,0.1,6,H,425
-0.0078137,-0.057257,2,0.1,6,H,425
-0.0071698,-0.051136,2,0.1,6,H,425
-0.0065708,-0.04515,2,0.1,6,H,425
-0.005736,-0.039473,2,0.1,6,H,425
-0.0052232,-0.033748,2,0.1,6,H,425
-0.0049536,-0.028195,2,0.1,6,H,425
-0.0042161,-0.022784,2,0.1,6,H,425
-0.0036209,-0.017254,2,0.1,6,H,425
-0.0031979,-0.01191,2,0.1,6,H,425
-0.0027187,-0.0064614,2,0.1,6,H,425
-0.0021497,-0.0010055,2,0.1,6,H,425
-0.0015245,0.0043831,2,0.1,6,H,425
-0.001094,0.010074,2,0.1,6,H,425
-0.0005137,0.015571,2,0.1,6,H,425
-5.3235e-05,0.021128,2,0.1,6,H,425
0.00060564,0.026663,2,0.1,6,H,425
0.0012084,0.032294,2,0.1,6,H,425
0.0015603,0.038266,2,0.1,6,H,425
0.0023052,0.043934,2,0.1,6,H,425
0.0028293,0.049742,2,0.1,6,H,425
0.0035294,0.055691,2,0.1,6,H,425
0.0041883,0.061666,2,0.1,6,H,425
0.0045739,0.067944,2,0.1,6,H,425
0.0053301,0.074252,2,0.1,6,H,425
0.0059141,0.080679,2,0.1,6,H,425
0.0065168,0.087466,2,0.1,6,H,425
0.0072393,0.094058,2,0.1,6,H,425
0.0079581,0.10078,2,0.1,6,H,425
0.0087218,0.10802,2,0.1,6,H,425
0.0094143,0.1149,2,0.1,6,H,425
0.010264,0.12199,2,0.1,6,H,425
0.01102,0.1294,2,0.1,6,H,425
0.011807,0.13673,2,0.1,6,H,425
0.012544,0.14396,2,0.1,6,H,425
0.013184,0.15094,2,0.1,6,H,425
0.014004,0.15805,2,0.1,6,H,425
0.014655,0.16495,2,0.1,6,H,425
0.015505,0.17167,2,0.1,6,H,425
0.01613,0.17809,2,0.1,6,H,425
0.016523,0.18434,2,0.1,6,H,425
0.017403,0.1905,2,0.1,6,H,425
0.018058,0.19616,2,0.1,6,H,425
0.018601,0.2017,2,0.1,6,H,425
0.019178,0.20696,2,0.1,6,H,425
0.019706,0.21186,2,0.1,6,H,425
0.020319,0.2163,2,0.1,6,H,425
0.020578,0.22044,2,0.1,6,H,425
0.020862,0.22434,2,0.1,6,H,425
0.021285,0.22789,2,0.1,6,H,425
0.021798,0.23141,2,0.1,6,H,425
0.02227,0.23448,2,0.1,6,H,425
0.022348,0.23735,2,0.1,6,H,425
0.022861,0.24008,2,0.1,6,H,425
0.023165,0.24246,2,0.1,6,H,425
0.023228,0.24462,2,0.1,6,H,425
0.023786,0.24654,2,0.1,6,H,425
0.023936,0.24846,2,0.1,6,H,425
0.024052,0.2501,2,0.1,6,H,425
0.024239,0.25174,2,0.1,6,H,425
0.024434,0.25326,2,0.1,6,H,425
0.024808,0.25452,2,0.1,6,H,425
0.024943,0.25597,2,0.1,6,H,425
0.024928,0.25702,2,0.1,6,H,425
0.025006,0.25799,2,0.1,6,H,425
0.025313,0.2593,2,0.1,6,H,425
0.025564,0.26036,2,0.1,6,H,425
0.02574,0.26135,2,0.1,6,H,425
0.025991,0.26251,2,0.1,6,H,425
0.026115,0.26351,2,0.1,6,H,425
0.026193,0.26452,2,0.1,6,H,425
0.02647,0.26569,2,0.1,6,H,425
0.026672,0.26656,2,0.1,6,H,425
0.026826,0.26762,2,0.1,6,H,425
0.027092,0.26898,2,0.1,6,H,425
0.027279,0.26995,2,0.1,6,H,425
0.0275,0.27087,2,0.1,6,H,425
0.027631,0.27194,2,0.1,6,H,425
0.027844,0.27257,2,0.1,6,H,425
0.02802,0.27311,2,0.1,6,H,425
0.028028,0.27356,2,0.1,6,H,425
0.028005,0.27369,2,0.1,6,H,425
0.028031,0.2738,2,0.1,6,H,425
0.028245,0.27362,2,0.1,6,H,425
0.028125,0.27317,2,0.1,6,H,425
0.028147,0.27257,2,0.1,6,H,425
0.028177,0.27187,2,0.1,6,H,425
0.027964,0.27078,2,0.1,6,H,425
0.028035,0.26945,2,0.1,6,H,425
0.027829,0.26802,2,0.1,6,H,425
0.027608,0.26603,2,0.1,6,H,425
