low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
-0.0090267,-0.069925,6,0.5,1,V,750
-0.008364,-0.06383,6,0.5,1,V,750
-0.0079148,-0.057616,6,0.5,1,V,750
-0.0071174,-0.051588,6,0.5,1,V,750
-0.0064436,-0.045972,6,0.5,1,V,750
-0.0060093,-0.040183,6,0.5,1,V,750
-0.0055264,-0.034428,6,0.5,1,V,750
-0.0048076,-0.028872,6,0.5,1,V,750
-0.0041787,-0.023419,6,0.5,1,V,750
-0.0039054,-0.017866,6,0.5,1,V,750
-0.0033925,-0.012212,6,0.5,1,V,750
-0.0026887,-0.0068351,6,0.5,1,V,750
-0.0022133,-0.0013829,6,0.5,1,V,750
-0.0016255,0.004058,6,0.5,1,V,750
-0.0010453,0.0095699,6,0.5,1,V,750
-0.00055488,0.015048,6,0.5,1,V,750
3.2868e-05,0.020448,6,0.5,1,V,750
0.00044092,0.026214,6,0.5,1,V,750
0.00099497,0.031849,6,0.5,1,V,750
0.0017063,0.037649,6,0.5,1,V,750
0.0023427,0.043621,6,0.5,1,V,750
0.0027919,0.049607,6,0.5,1,V,750
0.0032524,0.05584,6,0.5,1,V,750
0.0040161,0.0622,6,0.5,1,V,750
0.0046338,0.068755,6,0.5,1,V,750
0.0053113,0.075347,6,0.5,1,V,750
0.0060526,0.082126,6,0.5,1,V,750
0.0066628,0.088781,6,0.5,1,V,750
0.0074377,0.095511,6,0.5,1,V,750
0.0081303,0.10269,6,0.5,1,V,750
0.0088827,0.10971,6,0.5,1,V,750
0.0098186,0.11671,6,0.5,1,V,750
0.010373,0.12403,6,0.5,1,V,750
0.011181,0.13127,6,0.5,1,V,750
0.01202,0.13835,6,0.5,1,V,750
0.012566,0.14556,6,0.5,1,V,750
0.013555,0.15254,6,0.5,1,V,750
0.014251,0.15949,6,0.5,1,V,750
0.014854,0.16631,6,0.5,1,V,750
0.01552,0.17276,6,0.5,1,V,750
0.016134,0.17921,6,0.5,1,V,750
0.016849,0.18538,6,0.5,1,V,750
0.017429,0.19128,6,0.5,1,V,750
0.018234,0.19715,6,0.5,1,V,750
0.018758,0.20269,6,0.5,1,V,750
0.01914,0.20776,6,0.5,1,V,750
0.019848,0.21285,6,0.5,1,V,750
0.020552,0.21768,6,0.5,1,V,750
0.021034,0.22184,6,0.5,1,V,750
