low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.026103,0.2594,6,0.5,2,H,750
0.026313,0.26033,6,0.5,2,H,750
0.026399,0.26127,6,0.5,2,H,750
0.026407,0.26239,6,0.5,2,H,750
0.026773,0.26318,6,0.5,2,H,750
0.027002,0.26407,6,0.5,2,H,750
0.026994,0.26479,6,0.5,2,H,750
0.027178,0.26528,6,0.5,2,H,750
0.027279,0.26579,6,0.5,2,H,750
0.027301,0.26618,6,0.5,2,H,750
0.027271,0.26642,6,0.5,2,H,750
0.02723,0.26631,6,0.5,2,H,750
0.027545,0.26628,6,0.5,2,H,750
0.027679,0.26606,6,0.5,2,H,750
0.027593,0.26542,6,0.5,2,H,750
0.027567,0.26496,6,0.5,2,H,750
0.027451,0.26402,6,0.5,2,H,750
0.027249,0.26269,6,0.5,2,H,750
0.027125,0.26141,6,0.5,2,H,750
0.026983,0.25951,6,0.5,2,H,750
0.026725,0.25735,6,0.5,2,H,750
0.026571,0.25514,6,0.5,2,H,750
0.026414,0.25239,6,0.5,2,H,750
0.026171,0.24954,6,0.5,2,H,750
0.025733,0.24671,6,0.5,2,H,750
0.025272,0.2435,6,0.5,2,H,750
0.025059,0.24006,6,0.5,2,H,750
0.024722,0.23643,6,0.5,2,H,750
0.024168,0.23256,6,0.5,2,H,750
0.023771,0.22867,6,0.5,2,H,750
0.023453,0.22439,6,0.5,2,H,750
0.02285,0.21954,6,0.5,2,H,750
0.022236,0.21485,6,0.5,2,H,750
0.021798,0.21003,6,0.5,2,H,750
0.021297,0.20474,6,0.5,2,H,750
0.020668,0.19946,6,0.5,2,H,750
0.019829,0.19385,6,0.5,2,H,750
0.019065,0.18823,6,0.5,2,H,750
0.01868,0.18258,6,0.5,2,H,750
0.018182,0.17646,6,0.5,2,H,750
0.017437,0.17038,6,0.5,2,H,750
0.016771,0.16421,6,0.5,2,H,750
0.01619,0.15789,6,0.5,2,H,750
0.015558,0.15133,6,0.5,2,H,750
0.014858,0.14464,6,0.5,2,H,750
0.014098,0.13812,6,0.5,2,H,750
0.013255,0.1313,6,0.5,2,H,750
0.012634,0.12445,6,0.5,2,H,750
0.012001,0.11775,6,0.5,2,H,750
0.011222,0.11111,6,0.5,2,H,750
0.010695,0.10435,6,0.5,2,H,750
0.0099721,0.097593,6,0.5,2,H,750
0.0091822,0.091259,6,0.5,2,H,750
0.0085833,0.084801,6,0.5,2,H,750
0.0079581,0.078478,6,0.5,2,H,750
0.0073628,0.072342,6,0.5,2,H,750
0.0066628,0.066236,6,0.5,2,H,750
0.0061125,0.060183,6,0.5,2,H,750
0.0054723,0.054211,6,0.5,2,H,750
0.0048209,0.048617,6,0.5,2,H,750
0.0042557,0.04275,6,0.5,2,H,750
0.0035893,0.037137,6,0.5,2,H,750
0.0030652,0.031816,6,0.5,2,H,750
0.0024737,0.026289,6,0.5,2,H,750
0.0020282,0.020908,6,0.5,2,H,750
0.0015715,0.015542,6,0.5,2,H,750
0.00099497,0.010314,6,0.5,2,H,750
0.00053077,0.0050034,6,0.5,2,H,750
1.415e-05,-0.00026559,6,0.5,2,H,750
-0.00044257,-0.0054375,6,0.5,2,H,750
-0.0008656,-0.010647,6,0.5,2,H,750
-0.0015132,-0.015927,6,0.5,2,H,750
-0.0020561,-0.021293,6,0.5,2,H,750
-0.002393,-0.026656,6,0.5,2,H,750
-0.0030556,-0.03225,6,0.5,2,H,750
-0.0036845,-0.03756,6,0.5,2,H,750
-0.00413,-0.043143,6,0.5,2,H,750
-0.0045493,-0.04907,6,0.5,2,H,750
