low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.018309,0.19879,8,-0.2,3,H,425
0.018961,0.20481,8,-0.2,3,H,425
0.019586,0.21044,8,-0.2,3,H,425
0.02011,0.21562,8,-0.2,3,H,425
0.020582,0.22065,8,-0.2,3,H,425
0.021038,0.22535,8,-0.2,3,H,425
0.021536,0.22941,8,-0.2,3,H,425
0.02203,0.23354,8,-0.2,3,H,425
0.022412,0.2373,8,-0.2,3,H,425
0.022974,0.24068,8,-0.2,3,H,425
0.023146,0.24388,8,-0.2,3,H,425
0.0234,0.24651,8,-0.2,3,H,425
0.023853,0.24932,8,-0.2,3,H,425
0.024033,0.25197,8,-0.2,3,H,425
0.024351,0.25398,8,-0.2,3,H,425
0.024538,0.25607,8,-0.2,3,H,425
0.024838,0.25798,8,-0.2,3,H,425
0.025078,0.25957,8,-0.2,3,H,425
0.025437,0.26108,8,-0.2,3,H,425
0.025695,0.26256,8,-0.2,3,H,425
0.025426,0.26391,8,-0.2,3,H,425
0.025778,0.26494,8,-0.2,3,H,425
0.026058,0.26603,8,-0.2,3,H,425
0.02598,0.2671,8,-0.2,3,H,425
0.026392,0.268,8,-0.2,3,H,425
0.026455,0.26894,8,-0.2,3,H,425
0.026508,0.26989,8,-0.2,3,H,425
0.02705,0.27075,8,-0.2,3,H,425
0.027088,0.27152,8,-0.2,3,H,425
0.027193,0.27246,8,-0.2,3,H,425
0.02741,0.27333,8,-0.2,3,H,425
0.0275,0.27418,8,-0.2,3,H,425
0.027709,0.27524,8,-0.2,3,H,425
0.027769,0.27615,8,-0.2,3,H,425
0.028147,0.27723,8,-0.2,3,H,425
0.028218,0.27821,8,-0.2,3,H,425
0.028271,0.27895,8,-0.2,3,H,425
0.0286,0.27969,8,-0.2,3,H,425
0.028683,0.28016,8,-0.2,3,H,425
0.02893,0.28056,8,-0.2,3,H,425
0.028978,0.28067,8,-0.2,3,H,425
0.028975,0.28061,8,-0.2,3,H,425
0.028963,0.28045,8,-0.2,3,H,425
0.028986,0.27988,8,-0.2,3,H,425
0.029154,0.27926,8,-0.2,3,H,425
0.028986,0.2786,8,-0.2,3,H,425
0.0289,0.27753,8,-0.2,3,H,425
0.028821,0.27616,8,-0.2,3,H,425
0.02863,0.27461,8,-0.2,3,H,425
