low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.025897,0.24821,3,0.2,7,V,750
0.025493,0.24524,3,0.2,7,V,750
0.025152,0.24197,3,0.2,7,V,750
0.024834,0.23807,3,0.2,7,V,750
0.024314,0.23414,3,0.2,7,V,750
0.02382,0.23024,3,0.2,7,V,750
0.023397,0.22596,3,0.2,7,V,750
0.022929,0.22149,3,0.2,7,V,750
0.022483,0.21665,3,0.2,7,V,750
0.021982,0.21191,3,0.2,7,V,750
0.021312,0.20697,3,0.2,7,V,750
0.020757,0.20146,3,0.2,7,V,750
0.020207,0.19608,3,0.2,7,V,750
0.019503,0.19041,3,0.2,7,V,750
0.018897,0.18441,3,0.2,7,V,750
0.018324,0.17849,3,0.2,7,V,750
0.017661,0.17231,3,0.2,7,V,750
0.017006,0.16602,3,0.2,7,V,750
0.016381,0.15973,3,0.2,7,V,750
0.015689,0.15332,3,0.2,7,V,750
0.015004,0.14691,3,0.2,7,V,750
0.014315,0.14048,3,0.2,7,V,750
0.013585,0.13393,3,0.2,7,V,750
0.012795,0.12714,3,0.2,7,V,750
0.01211,0.12055,3,0.2,7,V,750
0.011515,0.11386,3,0.2,7,V,750
0.010698,0.10724,3,0.2,7,V,750
0.01004,0.10089,3,0.2,7,V,750
0.0095079,0.094293,3,0.2,7,V,750
0.0089689,0.087806,3,0.2,7,V,750
0.0083474,0.081446,3,0.2,7,V,750
0.0075313,0.075313,3,0.2,7,V,750
0.0070671,0.069166,3,0.2,7,V,750
0.0063408,0.06303,3,0.2,7,V,750
0.0056595,0.057193,3,0.2,7,V,750
0.0052552,0.051311,3,0.2,7,V,750
0.0044503,0.045605,3,0.2,7,V,750
0.0039337,0.039943,3,0.2,7,V,750
0.0033085,0.034252,3,0.2,7,V,750
0.0028443,0.028871,3,0.2,7,V,750
0.0025823,0.023486,3,0.2,7,V,750
0.0017998,0.017997,3,0.2,7,V,750
0.0012346,0.012802,3,0.2,7,V,750
0.00079656,0.0075894,3,0.2,7,V,750
0.00025374,0.0021597,3,0.2,7,V,750
-0.00022544,-0.0031393,3,0.2,7,V,750
-0.00062601,-0.0085241,3,0.2,7,V,750
-0.0012175,-0.013898,3,0.2,7,V,750
-0.0018389,-0.019242,3,0.2,7,V,750
-0.0021871,-0.024619,3,0.2,7,V,750
-0.0027823,-0.030064,3,0.2,7,V,750
-0.0033326,-0.035699,3,0.2,7,V,750
-0.0037594,-0.041368,3,0.2,7,V,750
-0.0044707,-0.047119,3,0.2,7,V,750
-0.0051146,-0.052855,3,0.2,7,V,750
-0.005605,-0.058729,3,0.2,7,V,750
-0.0061927,-0.064742,3,0.2,7,V,750
-0.006773,-0.070957,3,0.2,7,V,750
-0.0074169,-0.077358,3,0.2,7,V,750
-0.0082405,-0.083823,3,0.2,7,V,750
-0.0087646,-0.090504,3,0.2,7,V,750
-0.0094272,-0.097268,3,0.2,7,V,750
-0.010251,-0.10418,3,0.2,7,V,750
-0.010842,-0.11119,3,0.2,7,V,750
-0.011763,-0.11833,3,0.2,7,V,750
-0.012534,-0.12565,3,0.2,7,V,750
-0.013141,-0.13301,3,0.2,7,V,750
-0.013822,-0.14018,3,0.2,7,V,750
-0.014459,-0.14721,3,0.2,7,V,750
-0.015316,-0.1542,3,0.2,7,V,750
-0.016083,-0.1608,3,0.2,7,V,750
-0.016768,-0.16724,3,0.2,7,V,750
-0.017424,-0.1735,3,0.2,7,V,750
-0.018019,-0.1795,3,0.2,7,V,750
-0.018494,-0.18552,3,0.2,7,V,750
-0.019071,-0.19115,3,0.2,7,V,750
-0.019857,-0.19646,3,0.2,7,V,750
-0.020224,-0.20158,3,0.2,7,V,750
-0.020819,-0.20646,3,0.2,7,V,750
-0.021695,-0.21121,3,0.2,7,V,750
-0.022062,-0.21546,3,0.2,7,V,750
-0.022421,-0.21922,3,0.2,7,V,750
-0.022777,-0.22301,3,0.2,7,V,750
-0.0232,-0.22641,3,0.2,7,V,750
-0.023698,-0.2293,3,0.2,7,V,750
-0.02396,-0.2323,3,0.2,7,V,750
-0.024312,-0.23518,3,0.2,7,V,750
-0.024724,-0.23777,3,0.2,7,V,750
-0.024929,-0.24026,3,0.2,7,V,750
-0.025102,-0.24257,3,0.2,7,V,750
-0.025581,-0.24469,3,0.2,7,V,750
-0.025764,-0.24649,3,0.2,7,V,750
-0.025697,-0.24813,3,0.2,7,V,750
-0.026075,-0.24982,3,0.2,7,V,750
-0.026315,-0.25129,3,0.2,7,V,750
-0.026431,-0.25257,3,0.2,7,V,750
-0.02664,-0.25369,3,0.2,7,V,750
-0.026753,-0.25487,3,0.2,7,V,750
-0.026827,-0.25584,3,0.2,7,V,750
-0.027048,-0.25668,3,0.2,7,V,750
-0.027258,-0.25779,3,0.2,7,V,750
-0.027382,-0.25843,3,0.2,7,V,750
-0.02755,-0.25921,3,0.2,7,V,750
-0.027647,-0.26024,3,0.2,7,V,750
-0.027887,-0.26085,3,0.2,7,V,750
-0.028029,-0.26167,3,0.2,7,V,750
-0.028198,-0.26262,3,0.2,7,V,750
-0.028456,-0.26353,3,0.2,7,V,750
-0.028523,-0.26432,3,0.2,7,V,750
-0.028654,-0.26501,3,0.2,7,V,750
-0.02877,-0.26582,3,0.2,7,V,750
-0.028905,-0.26677,3,0.2,7,V,750
-0.02901,-0.26734,3,0.2,7,V,750
-0.029074,-0.2677,3,0.2,7,V,750
-0.029265,-0.26813,3,0.2,7,V,750
-0.029441,-0.26809,3,0.2,7,V,750
-0.029324,-0.26815,3,0.2,7,V,750
-0.029298,-0.268,3,0.2,7,V,750
-0.029579,-0.26752,3,0.2,7,V,750
-0.029448,-0.26688,3,0.2,7,V,750
-0.029265,-0.26592,3,0.2,7,V,750
-0.029283,-0.26509,3,0.2,7,V,750
-0.029074,-0.26361,3,0.2,7,V,750
-0.028928,-0.26188,3,0.2,7,V,750
-0.02889,-0.26017,3,0.2,7,V,750
-0.028699,-0.258,3,0.2,7,V,750
-0.028209,-0.2556,3,0.2,7,V,750
-0.027977,-0.25279,3,0.2,7,V,750
-0.027805,-0.2498,3,0.2,7,V,750
-0.027415,-0.24659,3,0.2,7,V,750
-0.027164,-0.24306,3,0.2,7,V,750
-0.026629,-0.23945,3,0.2,7,V,750
-0.026161,-0.23559,3,0.2,7,V,750
-0.025835,-0.23151,3,0.2,7,V,750
-0.025315,-0.2275,3,0.2,7,V,750
-0.024761,-0.22306,3,0.2,7,V,750
-0.024218,-0.21828,3,0.2,7,V,750
-0.02372,-0.21358,3,0.2,7,V,750
-0.023222,-0.20837,3,0.2,7,V,750
-0.022691,-0.20302,3,0.2,7,V,750
-0.022051,-0.1976,3,0.2,7,V,750
-0.021429,-0.19183,3,0.2,7,V,750
-0.020838,-0.18609,3,0.2,7,V,750
-0.020201,-0.18019,3,0.2,7,V,750
-0.019576,-0.17411,3,0.2,7,V,750
-0.01894,-0.16803,3,0.2,7,V,750
-0.018277,-0.16187,3,0.2,7,V,750
-0.017626,-0.15551,3,0.2,7,V,750
-0.016944,-0.1489,3,0.2,7,V,750
-0.016128,-0.14235,3,0.2,7,V,750
-0.015454,-0.13572,3,0.2,7,V,750
-0.014825,-0.12887,3,0.2,7,V,750
-0.013987,-0.12212,3,0.2,7,V,750
-0.013358,-0.11527,3,0.2,7,V,750
-0.012789,-0.10836,3,0.2,7,V,750
-0.012033,-0.10193,3,0.2,7,V,750
-0.011336,-0.095501,3,0.2,7,V,750
-0.010752,-0.088864,3,0.2,7,V,750
-0.010105,-0.082522,3,0.2,7,V,750
-0.0094534,-0.076282,3,0.2,7,V,750
-0.0088844,-0.070082,3,0.2,7,V,750
-0.0081432,-0.06395,3,0.2,7,V,750
-0.007533,-0.057982,3,0.2,7,V,750
-0.0069752,-0.052268,3,0.2,7,V,750
-0.0063612,-0.046454,3,0.2,7,V,750
-0.0058933,-0.040886,3,0.2,7,V,750
-0.0053205,-0.035262,3,0.2,7,V,750
-0.0047739,-0.029705,3,0.2,7,V,750
-0.0041675,-0.024428,3,0.2,7,V,750
-0.0036471,-0.018943,3,0.2,7,V,750
-0.003239,-0.013909,3,0.2,7,V,750
-0.0026738,-0.0085653,3,0.2,7,V,750
-0.0021459,-0.0030608,3,0.2,7,V,750
-0.0016255,0.0020999,3,0.2,7,V,750
-0.0012212,0.0076977,3,0.2,7,V,750
-0.00062975,0.012941,3,0.2,7,V,750
5.9073e-05,0.018348,3,0.2,7,V,750
0.00041097,0.024032,3,0.2,7,V,750
0.0010212,0.029577,3,0.2,7,V,750
0.0015603,0.035168,3,0.2,7,V,750
0.0019458,0.040635,3,0.2,7,V,750
0.0025935,0.046554,3,0.2,7,V,750
0.0032786,0.052384,3,0.2,7,V,750
0.0038738,0.058467,3,0.2,7,V,750
0.004338,0.064865,3,0.2,7,V,750
0.0050343,0.070967,3,0.2,7,V,750
0.005667,0.077514,3,0.2,7,V,750
0.006382,0.084117,3,0.2,7,V,750
0.0071195,0.090904,3,0.2,7,V,750
0.0075687,0.097963,3,0.2,7,V,750
0.008572,0.10489,3,0.2,7,V,750
0.0094555,0.11202,3,0.2,7,V,750
0.0099422,0.11904,3,0.2,7,V,750
0.010653,0.12615,3,0.2,7,V,750
0.011447,0.1334,3,0.2,7,V,750
0.012215,0.14037,3,0.2,7,V,750
0.012915,0.14729,3,0.2,7,V,750
0.013731,0.15415,3,0.2,7,V,750
0.014341,0.16084,3,0.2,7,V,750
0.014917,0.16747,3,0.2,7,V,750
0.015681,0.1738,3,0.2,7,V,750
0.016385,0.17996,3,0.2,7,V,750
0.017033,0.18591,3,0.2,7,V,750
0.017508,0.19157,3,0.2,7,V,750
0.018103,0.19697,3,0.2,7,V,750
0.018792,0.20206,3,0.2,7,V,750
0.019485,0.20717,3,0.2,7,V,750
0.019953,0.21175,3,0.2,7,V,750
0.020293,0.21584,3,0.2,7,V,750
0.020911,0.21983,3,0.2,7,V,750
0.021225,0.22358,3,0.2,7,V,750
0.021465,0.22701,3,0.2,7,V,750
0.021925,0.23009,3,0.2,7,V,750
0.02239,0.2332,3,0.2,7,V,750
0.022704,0.23585,3,0.2,7,V,750
0.022929,0.23819,3,0.2,7,V,750
0.023224,0.24058,3,0.2,7,V,750
0.023288,0.24261,3,0.2,7,V,750
0.02352,0.24452,3,0.2,7,V,750
0.023853,0.24643,3,0.2,7,V,750
0.024059,0.24807,3,0.2,7,V,750
0.024464,0.24968,3,0.2,7,V,750
0.024509,0.2511,3,0.2,7,V,750
0.024561,0.25229,3,0.2,7,V,750
0.02489,0.25361,3,0.2,7,V,750
0.024928,0.25457,3,0.2,7,V,750
0.025179,0.25568,3,0.2,7,V,750
0.025381,0.25658,3,0.2,7,V,750
0.025508,0.25713,3,0.2,7,V,750
0.025718,0.25818,3,0.2,7,V,750
0.025673,0.25895,3,0.2,7,V,750
0.025849,0.2599,3,0.2,7,V,750
0.026051,0.26097,3,0.2,7,V,750
0.026268,0.26184,3,0.2,7,V,750
0.026474,0.26284,3,0.2,7,V,750
0.026451,0.26372,3,0.2,7,V,750
0.026747,0.2646,3,0.2,7,V,750
0.02714,0.26544,3,0.2,7,V,750
0.027204,0.26641,3,0.2,7,V,750
0.027155,0.26723,3,0.2,7,V,750
0.027279,0.26766,3,0.2,7,V,750
0.027488,0.26813,3,0.2,7,V,750
0.027661,0.26829,3,0.2,7,V,750
0.027709,0.26815,3,0.2,7,V,750
0.027646,0.26817,3,0.2,7,V,750
0.027795,0.26796,3,0.2,7,V,750
0.027747,0.26748,3,0.2,7,V,750
0.027593,0.26678,3,0.2,7,V,750
0.027612,0.26584,3,0.2,7,V,750
0.027459,0.26479,3,0.2,7,V,750
0.027436,0.26334,3,0.2,7,V,750
0.027256,0.26138,3,0.2,7,V,750
0.026886,0.25924,3,0.2,7,V,750
0.02665,0.25684,3,0.2,7,V,750
0.026466,0.2541,3,0.2,7,V,750
0.026231,0.25134,3,0.2,7,V,750
0.025819,0.24835,3,0.2,7,V,750
0.025396,0.24494,3,0.2,7,V,750
0.025126,0.24159,3,0.2,7,V,750
0.024887,0.23801,3,0.2,7,V,750
0.024265,0.23412,3,0.2,7,V,750
0.02382,0.23029,3,0.2,7,V,750
0.023509,0.22598,3,0.2,7,V,750
0.023026,0.22144,3,0.2,7,V,750
0.022611,0.21695,3,0.2,7,V,750
0.021806,0.21198,3,0.2,7,V,750
0.021263,0.20692,3,0.2,7,V,750
0.020806,0.20162,3,0.2,7,V,750
0.020203,0.196,3,0.2,7,V,750
0.019687,0.19045,3,0.2,7,V,750
0.018938,0.18473,3,0.2,7,V,750
0.018429,0.17895,3,0.2,7,V,750
0.017658,0.17284,3,0.2,7,V,750
0.016946,0.16648,3,0.2,7,V,750
0.016389,0.16017,3,0.2,7,V,750
0.015505,0.15364,3,0.2,7,V,750
0.014929,0.14694,3,0.2,7,V,750
0.014352,0.14028,3,0.2,7,V,750
0.013633,0.13363,3,0.2,7,V,750
0.012926,0.12682,3,0.2,7,V,750
0.012222,0.11995,3,0.2,7,V,750
0.011578,0.11322,3,0.2,7,V,750
0.010758,0.10662,3,0.2,7,V,750
0.010047,0.099913,3,0.2,7,V,750
0.0095828,0.093206,3,0.2,7,V,750
0.0087704,0.086789,3,0.2,7,V,750
0.0079768,0.080306,3,0.2,7,V,750
0.0074227,0.074002,3,0.2,7,V,750
0.00685,0.068146,3,0.2,7,V,750
0.0063483,0.062215,3,0.2,7,V,750
0.0055734,0.05633,3,0.2,7,V,750
0.0049894,0.050511,3,0.2,7,V,750
0.0046076,0.044775,3,0.2,7,V,750
0.0040572,0.039387,3,0.2,7,V,750
0.0034658,0.033882,3,0.2,7,V,750
0.0027769,0.028307,3,0.2,7,V,750
0.0023127,0.022825,3,0.2,7,V,750
0.001871,0.01741,3,0.2,7,V,750
0.001272,0.0121,3,0.2,7,V,750
0.00068051,0.0066552,3,0.2,7,V,750
0.00018261,0.001289,3,0.2,7,V,750
-0.00022918,-0.0040698,3,0.2,7,V,750
-0.00082442,-0.0094733,3,0.2,7,V,750
-0.0013261,-0.01494,3,0.2,7,V,750
-0.0017753,-0.020527,3,0.2,7,V,750
-0.0023892,-0.025927,3,0.2,7,V,750
-0.002846,-0.031383,3,0.2,7,V,750
-0.0033738,-0.037063,3,0.2,7,V,750
-0.003999,-0.042724,3,0.2,7,V,750
-0.0046317,-0.048505,3,0.2,7,V,750
-0.0052007,-0.054604,3,0.2,7,V,750
-0.0057061,-0.060717,3,0.2,7,V,750
-0.0064061,-0.06688,3,0.2,7,V,750
-0.0070575,-0.073217,3,0.2,7,V,750
-0.0076453,-0.079738,3,0.2,7,V,750
-0.0084314,-0.086431,3,0.2,7,V,750
-0.0091914,-0.093083,3,0.2,7,V,750
-0.0097379,-0.099985,3,0.2,7,V,750
-0.010401,-0.10678,3,0.2,7,V,750
-0.011277,-0.11362,3,0.2,7,V,750
-0.011969,-0.12086,3,0.2,7,V,750
-0.012486,-0.1278,3,0.2,7,V,750
-0.013246,-0.13489,3,0.2,7,V,750
-0.013964,-0.14188,3,0.2,7,V,750
-0.014698,-0.14861,3,0.2,7,V,750
-0.015503,-0.15552,3,0.2,7,V,750
-0.016147,-0.16222,3,0.2,7,V,750
-0.016873,-0.16868,3,0.2,7,V,750
-0.01742,-0.17485,3,0.2,7,V,750
-0.018112,-0.18111,3,0.2,7,V,750
-0.018854,-0.18713,3,0.2,7,V,750
-0.019404,-0.19267,3,0.2,7,V,750
-0.019943,-0.19821,3,0.2,7,V,750
-0.020437,-0.20334,3,0.2,7,V,750
-0.021264,-0.20833,3,0.2,7,V,750
-0.021871,-0.21291,3,0.2,7,V,750
-0.022215,-0.21722,3,0.2,7,V,750
-0.02265,-0.2214,3,0.2,7,V,750
-0.022979,-0.22483,3,0.2,7,V,750
-0.023398,-0.22822,3,0.2,7,V,750
-0.023833,-0.23143,3,0.2,7,V,750
-0.02414,-0.23423,3,0.2,7,V,750
-0.02439,-0.23664,3,0.2,7,V,750
-0.024664,-0.23897,3,0.2,7,V,750
-0.024821,-0.24127,3,0.2,7,V,750
-0.025102,-0.24324,3,0.2,7,V,750
-0.025525,-0.24525,3,0.2,7,V,750
-0.025674,-0.24699,3,0.2,7,V,750
-0.025839,-0.2485,3,0.2,7,V,750
-0.026045,-0.25014,3,0.2,7,V,750
-0.026157,-0.25168,3,0.2,7,V,750
-0.026431,-0.25278,3,0.2,7,V,750
-0.026655,-0.25374,3,0.2,7,V,750
-0.026667,-0.25485,3,0.2,7,V,750
-0.026764,-0.25576,3,0.2,7,V,750
-0.026962,-0.25665,3,0.2,7,V,750
-0.027142,-0.25734,3,0.2,7,V,750
-0.027254,-0.2581,3,0.2,7,V,750
-0.027449,-0.25924,3,0.2,7,V,750
-0.027778,-0.26006,3,0.2,7,V,750
-0.027999,-0.26108,3,0.2,7,V,750
-0.028018,-0.26223,3,0.2,7,V,750
-0.028216,-0.2631,3,0.2,7,V,750
-0.028448,-0.26409,3,0.2,7,V,750
-0.028505,-0.26507,3,0.2,7,V,750
-0.028808,-0.26588,3,0.2,7,V,750
-0.028838,-0.26665,3,0.2,7,V,750
-0.028909,-0.2675,3,0.2,7,V,750
-0.029104,-0.26801,3,0.2,7,V,750
-0.02904,-0.26839,3,0.2,7,V,750
-0.029291,-0.26874,3,0.2,7,V,750
-0.029328,-0.26865,3,0.2,7,V,750
-0.029384,-0.26847,3,0.2,7,V,750
-0.029489,-0.2683,3,0.2,7,V,750
-0.029411,-0.26793,3,0.2,7,V,750
-0.029414,-0.26735,3,0.2,7,V,750
-0.029272,-0.2664,3,0.2,7,V,750
-0.029332,-0.26498,3,0.2,7,V,750
-0.029257,-0.26334,3,0.2,7,V,750
-0.02895,-0.26142,3,0.2,7,V,750
-0.028819,-0.25939,3,0.2,7,V,750
-0.028512,-0.25719,3,0.2,7,V,750
-0.028078,-0.25444,3,0.2,7,V,750
-0.027924,-0.25168,3,0.2,7,V,750
-0.027752,-0.24882,3,0.2,7,V,750
-0.027307,-0.2456,3,0.2,7,V,750
-0.026887,-0.24229,3,0.2,7,V,750
-0.026693,-0.23881,3,0.2,7,V,750
-0.0263,-0.23509,3,0.2,7,V,750
