low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.028421,0.27889,5,0.4,2,V,425
0.028653,0.28016,5,0.4,2,V,425
0.028668,0.28124,5,0.4,2,V,425
0.028874,0.28199,5,0.4,2,V,425
0.029098,0.28274,5,0.4,2,V,425
0.029136,0.28325,5,0.4,2,V,425
0.029409,0.2835,5,0.4,2,V,425
0.029461,0.28372,5,0.4,2,V,425
0.029488,0.28361,5,0.4,2,V,425
0.02963,0.28317,5,0.4,2,V,425
0.029443,0.28278,5,0.4,2,V,425
0.029304,0.28201,5,0.4,2,V,425
0.029308,0.281,5,0.4,2,V,425
0.029214,0.27963,5,0.4,2,V,425
0.029087,0.27797,5,0.4,2,V,425
0.029027,0.27622,5,0.4,2,V,425
0.028847,0.27394,5,0.4,2,V,425
0.028638,0.27176,5,0.4,2,V,425
0.028368,0.26927,5,0.4,2,V,425
0.028009,0.26636,5,0.4,2,V,425
0.027852,0.2634,5,0.4,2,V,425
0.02735,0.25982,5,0.4,2,V,425
0.026856,0.2561,5,0.4,2,V,425
0.026624,0.25221,5,0.4,2,V,425
0.026115,0.24801,5,0.4,2,V,425
0.025564,0.24379,5,0.4,2,V,425
0.025089,0.23916,5,0.4,2,V,425
0.024632,0.23409,5,0.4,2,V,425
0.024018,0.22898,5,0.4,2,V,425
0.023314,0.22374,5,0.4,2,V,425
0.02279,0.21813,5,0.4,2,V,425
0.022453,0.2126,5,0.4,2,V,425
0.021723,0.20692,5,0.4,2,V,425
0.020847,0.20075,5,0.4,2,V,425
0.020278,0.19462,5,0.4,2,V,425
0.019586,0.18827,5,0.4,2,V,425
0.018976,0.1816,5,0.4,2,V,425
0.018309,0.17502,5,0.4,2,V,425
0.017557,0.16847,5,0.4,2,V,425
0.016789,0.16182,5,0.4,2,V,425
0.016074,0.15483,5,0.4,2,V,425
0.015584,0.14773,5,0.4,2,V,425
0.014779,0.14075,5,0.4,2,V,425
0.013884,0.13383,5,0.4,2,V,425
0.013229,0.12676,5,0.4,2,V,425
0.012503,0.11967,5,0.4,2,V,425
0.01181,0.11292,5,0.4,2,V,425
0.01129,0.10583,5,0.4,2,V,425
0.01047,0.098852,5,0.4,2,V,425
0.0097363,0.092245,5,0.4,2,V,425
0.0091186,0.085556,5,0.4,2,V,425
0.0082351,0.079028,5,0.4,2,V,425
0.0076286,0.072391,5,0.4,2,V,425
0.0070334,0.066083,5,0.4,2,V,425
0.0064531,0.060097,5,0.4,2,V,425
0.0057082,0.053961,5,0.4,2,V,425
0.0051092,0.048,5,0.4,2,V,425
0.0047311,0.042107,5,0.4,2,V,425
0.0040011,0.036218,5,0.4,2,V,425
0.0036005,0.030362,5,0.4,2,V,425
0.0029454,0.024607,5,0.4,2,V,425
0.0022266,0.018923,5,0.4,2,V,425
0.00174,0.013068,5,0.4,2,V,425
0.0011297,0.0073465,5,0.4,2,V,425
0.00072543,0.0018644,5,0.4,2,V,425
0.00022379,-0.0038156,5,0.4,2,V,425
-0.00040513,-0.009563,5,0.4,2,V,425
-0.0011801,-0.015337,5,0.4,2,V,425
-0.0016518,-0.021192,5,0.4,2,V,425
-0.0021085,-0.026992,5,0.4,2,V,425
-0.0027636,-0.032892,5,0.4,2,V,425
-0.0033813,-0.038883,5,0.4,2,V,425
-0.0041188,-0.044903,5,0.4,2,V,425
-0.0045493,-0.050908,5,0.4,2,V,425
-0.0052681,-0.057272,5,0.4,2,V,425
-0.0059606,-0.063744,5,0.4,2,V,425
-0.0064024,-0.070217,5,0.4,2,V,425
-0.007241,-0.076857,5,0.4,2,V,425
-0.0078549,-0.083367,5,0.4,2,V,425
-0.0084352,-0.090347,5,0.4,2,V,425
-0.0093935,-0.09744,5,0.4,2,V,425
-0.010082,-0.10467,5,0.4,2,V,425
-0.010681,-0.11228,5,0.4,2,V,425
-0.011778,-0.11999,5,0.4,2,V,425
-0.012478,-0.12766,5,0.4,2,V,425
-0.013148,-0.13519,5,0.4,2,V,425
-0.014264,-0.14309,5,0.4,2,V,425
-0.014904,-0.15086,5,0.4,2,V,425
-0.015619,-0.15826,5,0.4,2,V,425
-0.016439,-0.16547,5,0.4,2,V,425
-0.017094,-0.17273,5,0.4,2,V,425
-0.01782,-0.17979,5,0.4,2,V,425
-0.018588,-0.18627,5,0.4,2,V,425
-0.019325,-0.19269,5,0.4,2,V,425
-0.019831,-0.19898,5,0.4,2,V,425
-0.020568,-0.20493,5,0.4,2,V,425
-0.021235,-0.21048,5,0.4,2,V,425
-0.021852,-0.21604,5,0.4,2,V,425
