low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
-0.026944,-0.24074,9,-0.3,6,H,750
-0.026476,-0.23781,9,-0.3,6,H,750
-0.026045,-0.23501,9,-0.3,6,H,750
-0.025704,-0.23178,9,-0.3,6,H,750
-0.025521,-0.22808,9,-0.3,6,H,750
-0.024915,-0.22441,9,-0.3,6,H,750
-0.02448,-0.22044,9,-0.3,6,H,750
-0.024211,-0.21607,9,-0.3,6,H,750
-0.023593,-0.21146,9,-0.3,6,H,750
-0.023103,-0.20676,9,-0.3,6,H,750
-0.022477,-0.20167,9,-0.3,6,H,750
-0.021953,-0.1963,9,-0.3,6,H,750
-0.021339,-0.19089,9,-0.3,6,H,750
-0.020557,-0.18506,9,-0.3,6,H,750
-0.020108,-0.17901,9,-0.3,6,H,750
-0.019464,-0.17313,9,-0.3,6,H,750
-0.018775,-0.16719,9,-0.3,6,H,750
-0.018202,-0.161,9,-0.3,6,H,750
-0.017585,-0.15495,9,-0.3,6,H,750
-0.016825,-0.1488,9,-0.3,6,H,750
-0.016091,-0.14239,9,-0.3,6,H,750
-0.015563,-0.136,9,-0.3,6,H,750
-0.014855,-0.12969,9,-0.3,6,H,750
-0.014204,-0.12327,9,-0.3,6,H,750
-0.013586,-0.11663,9,-0.3,6,H,750
-0.012823,-0.11012,9,-0.3,6,H,750
-0.012093,-0.10363,9,-0.3,6,H,750
-0.011396,-0.097122,9,-0.3,6,H,750
-0.010767,-0.090848,9,-0.3,6,H,750
-0.010236,-0.084458,9,-0.3,6,H,750
-0.0095732,-0.078296,9,-0.3,6,H,750
-0.0089218,-0.072246,9,-0.3,6,H,750
-0.0084164,-0.066196,9,-0.3,6,H,750
-0.0076453,-0.060362,9,-0.3,6,H,750
-0.0069939,-0.054305,9,-0.3,6,H,750
-0.0065035,-0.048345,9,-0.3,6,H,750
-0.0059157,-0.042493,9,-0.3,6,H,750
-0.0054178,-0.036869,9,-0.3,6,H,750
-0.0049274,-0.031424,9,-0.3,6,H,750
-0.0043659,-0.025863,9,-0.3,6,H,750
-0.0038156,-0.020751,9,-0.3,6,H,750
-0.0032915,-0.015677,9,-0.3,6,H,750
-0.0027861,-0.010273,9,-0.3,6,H,750
-0.0023668,-0.005131,9,-0.3,6,H,750
-0.0018951,-0.00018338,9,-0.3,6,H,750
-0.0014234,0.0048166,9,-0.3,6,H,750
-0.0009517,0.0096895,9,-0.3,6,H,750
-0.00042011,0.014731,9,-0.3,6,H,750
0.0001302,0.019902,9,-0.3,6,H,750
0.00058318,0.025041,9,-0.3,6,H,750
0.00095379,0.030358,9,-0.3,6,H,750
0.0015266,0.035575,9,-0.3,6,H,750
0.0020844,0.040994,9,-0.3,6,H,750
