low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.024965,0.25875,9,-0.3,5,V,425
0.025212,0.26015,9,-0.3,5,V,425
0.025385,0.26159,9,-0.3,5,V,425
0.025572,0.26317,9,-0.3,5,V,425
0.025808,0.26431,9,-0.3,5,V,425
0.026055,0.2655,9,-0.3,5,V,425
0.026141,0.2665,9,-0.3,5,V,425
0.026324,0.26758,9,-0.3,5,V,425
0.026695,0.26878,9,-0.3,5,V,425
0.026766,0.26982,9,-0.3,5,V,425
0.026976,0.27101,9,-0.3,5,V,425
0.027211,0.27207,9,-0.3,5,V,425
0.027103,0.27286,9,-0.3,5,V,425
0.02738,0.27401,9,-0.3,5,V,425
0.027608,0.27517,9,-0.3,5,V,425
0.027825,0.27604,9,-0.3,5,V,425
0.028043,0.27724,9,-0.3,5,V,425
0.028222,0.27842,9,-0.3,5,V,425
0.028555,0.27933,9,-0.3,5,V,425
0.028552,0.28011,9,-0.3,5,V,425
0.028862,0.28081,9,-0.3,5,V,425
0.028978,0.28137,9,-0.3,5,V,425
0.028922,0.28183,9,-0.3,5,V,425
0.029177,0.28218,9,-0.3,5,V,425
0.029042,0.28225,9,-0.3,5,V,425
0.029184,0.28212,9,-0.3,5,V,425
0.029371,0.28172,9,-0.3,5,V,425
0.029319,0.28118,9,-0.3,5,V,425
0.02927,0.28052,9,-0.3,5,V,425
0.029008,0.27939,9,-0.3,5,V,425
0.029042,0.27798,9,-0.3,5,V,425
0.029121,0.2763,9,-0.3,5,V,425
0.028859,0.27433,9,-0.3,5,V,425
0.028548,0.27227,9,-0.3,5,V,425
0.028305,0.26996,9,-0.3,5,V,425
0.028057,0.26736,9,-0.3,5,V,425
0.027627,0.26433,9,-0.3,5,V,425
0.027327,0.261,9,-0.3,5,V,425
0.027118,0.2577,9,-0.3,5,V,425
0.026691,0.25411,9,-0.3,5,V,425
0.026283,0.25025,9,-0.3,5,V,425
0.025733,0.2461,9,-0.3,5,V,425
0.02522,0.2417,9,-0.3,5,V,425
0.024864,0.23709,9,-0.3,5,V,425
0.024254,0.23225,9,-0.3,5,V,425
0.023715,0.22735,9,-0.3,5,V,425
0.023213,0.22209,9,-0.3,5,V,425
0.022573,0.21667,9,-0.3,5,V,425
0.022019,0.21105,9,-0.3,5,V,425
0.021446,0.20536,9,-0.3,5,V,425
0.020799,0.19955,9,-0.3,5,V,425
0.020046,0.19306,9,-0.3,5,V,425
0.019331,0.18656,9,-0.3,5,V,425
0.018713,0.18014,9,-0.3,5,V,425
0.017957,0.17333,9,-0.3,5,V,425
0.017212,0.16661,9,-0.3,5,V,425
0.016557,0.15996,9,-0.3,5,V,425
0.015737,0.15271,9,-0.3,5,V,425
0.014992,0.14553,9,-0.3,5,V,425
0.014498,0.13869,9,-0.3,5,V,425
0.013813,0.13161,9,-0.3,5,V,425
0.012926,0.12465,9,-0.3,5,V,425
0.01217,0.11759,9,-0.3,5,V,425
0.011548,0.11077,9,-0.3,5,V,425
0.010814,0.10415,9,-0.3,5,V,425
0.010152,0.097241,9,-0.3,5,V,425
0.0095529,0.09065,9,-0.3,5,V,425
0.0086619,0.08417,9,-0.3,5,V,425
0.0080329,0.077611,9,-0.3,5,V,425
0.0075575,0.071195,9,-0.3,5,V,425
0.0068537,0.064794,9,-0.3,5,V,425
0.0061986,0.05855,9,-0.3,5,V,425
0.0054648,0.052428,9,-0.3,5,V,425
0.0048621,0.046334,9,-0.3,5,V,425
0.0044316,0.040463,9,-0.3,5,V,425
0.0037727,0.034764,9,-0.3,5,V,425
0.0030914,0.02895,9,-0.3,5,V,425
0.0026272,0.023378,9,-0.3,5,V,425
0.0021592,0.017933,9,-0.3,5,V,425
0.0015415,0.012074,9,-0.3,5,V,425
0.00093882,0.0064608,9,-0.3,5,V,425
0.00042595,0.00097132,9,-0.3,5,V,425
-9.0671e-05,-0.0047611,9,-0.3,5,V,425
-0.00060729,-0.010284,9,-0.3,5,V,425
-0.0011501,-0.015882,9,-0.3,5,V,425
-0.0017079,-0.021499,9,-0.3,5,V,425
-0.0022807,-0.02719,9,-0.3,5,V,425
-0.0028347,-0.033109,9,-0.3,5,V,425
