low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.014139,0.16051,6,0.5,1,V,425
0.014996,0.16795,6,0.5,1,V,425
0.01576,0.17512,6,0.5,1,V,425
0.016557,0.18205,6,0.5,1,V,425
0.017242,0.18876,6,0.5,1,V,425
0.017804,0.19528,6,0.5,1,V,425
0.018515,0.20164,6,0.5,1,V,425
0.019159,0.20753,6,0.5,1,V,425
0.019818,0.21329,6,0.5,1,V,425
0.020495,0.21883,6,0.5,1,V,425
0.020963,0.2239,6,0.5,1,V,425
0.021536,0.22841,6,0.5,1,V,425
0.021933,0.23264,6,0.5,1,V,425
0.022348,0.23683,6,0.5,1,V,425
0.022757,0.24045,6,0.5,1,V,425
0.023153,0.24364,6,0.5,1,V,425
0.023775,0.24677,6,0.5,1,V,425
0.02385,0.24951,6,0.5,1,V,425
0.023958,0.25188,6,0.5,1,V,425
0.024524,0.25421,6,0.5,1,V,425
0.024666,0.25628,6,0.5,1,V,425
0.024804,0.25816,6,0.5,1,V,425
0.025194,0.25993,6,0.5,1,V,425
0.025362,0.26148,6,0.5,1,V,425
0.025549,0.26289,6,0.5,1,V,425
0.025707,0.26426,6,0.5,1,V,425
0.025916,0.26559,6,0.5,1,V,425
0.026047,0.26667,6,0.5,1,V,425
0.026249,0.2677,6,0.5,1,V,425
0.026612,0.26867,6,0.5,1,V,425
0.02659,0.26966,6,0.5,1,V,425
0.026796,0.27086,6,0.5,1,V,425
0.026983,0.27184,6,0.5,1,V,425
0.027077,0.2727,6,0.5,1,V,425
0.027313,0.27377,6,0.5,1,V,425
0.027335,0.27483,6,0.5,1,V,425
0.027784,0.27578,6,0.5,1,V,425
0.02796,0.27675,6,0.5,1,V,425
0.027915,0.27786,6,0.5,1,V,425
0.028421,0.27912,6,0.5,1,V,425
0.028529,0.28007,6,0.5,1,V,425
0.02866,0.28101,6,0.5,1,V,425
0.028967,0.28199,6,0.5,1,V,425
0.029061,0.28254,6,0.5,1,V,425
0.029293,0.28334,6,0.5,1,V,425
0.029304,0.28382,6,0.5,1,V,425
0.02939,0.28378,6,0.5,1,V,425
0.029409,0.28396,6,0.5,1,V,425
0.029435,0.28387,6,0.5,1,V,425
0.029705,0.28354,6,0.5,1,V,425
0.029514,0.28304,6,0.5,1,V,425
0.029398,0.2823,6,0.5,1,V,425
0.029357,0.28127,6,0.5,1,V,425
0.029218,0.27986,6,0.5,1,V,425
0.029192,0.27834,6,0.5,1,V,425
0.028967,0.27638,6,0.5,1,V,425
0.028769,0.27402,6,0.5,1,V,425
0.028507,0.27173,6,0.5,1,V,425
0.028248,0.26907,6,0.5,1,V,425
0.028046,0.26599,6,0.5,1,V,425
0.027706,0.26273,6,0.5,1,V,425
0.027313,0.25929,6,0.5,1,V,425
0.026732,0.25561,6,0.5,1,V,425
0.026287,0.25163,6,0.5,1,V,425
0.02604,0.24727,6,0.5,1,V,425
0.025486,0.24289,6,0.5,1,V,425
0.024804,0.23827,6,0.5,1,V,425
0.024374,0.23331,6,0.5,1,V,425
0.023943,0.22857,6,0.5,1,V,425
0.023311,0.22338,6,0.5,1,V,425
0.022798,0.21795,6,0.5,1,V,425
0.022292,0.21268,6,0.5,1,V,425
0.021592,0.20677,6,0.5,1,V,425
0.02084,0.2008,6,0.5,1,V,425
0.020177,0.19486,6,0.5,1,V,425
0.019717,0.18843,6,0.5,1,V,425
0.018953,0.18199,6,0.5,1,V,425
0.018167,0.17538,6,0.5,1,V,425
0.017647,0.1685,6,0.5,1,V,425
0.016935,0.16188,6,0.5,1,V,425
0.016119,0.15481,6,0.5,1,V,425
0.015284,0.14759,6,0.5,1,V,425
0.01461,0.14059,6,0.5,1,V,425
0.013899,0.13334,6,0.5,1,V,425
0.013124,0.12627,6,0.5,1,V,425
0.012428,0.11912,6,0.5,1,V,425
0.011578,0.11216,6,0.5,1,V,425
0.010938,0.10533,6,0.5,1,V,425
0.010354,0.098291,6,0.5,1,V,425
0.0095641,0.091718,6,0.5,1,V,425
0.0089614,0.085074,6,0.5,1,V,425
0.0083624,0.078557,6,0.5,1,V,425
0.0075837,0.07226,6,0.5,1,V,425
0.0069136,0.065751,6,0.5,1,V,425
0.0062997,0.059573,6,0.5,1,V,425
0.0057494,0.053295,6,0.5,1,V,425
0.0051242,0.047144,6,0.5,1,V,425
0.0044204,0.041371,6,0.5,1,V,425
0.0039,0.035414,6,0.5,1,V,425
0.0032935,0.029607,6,0.5,1,V,425
0.0028031,0.02371,6,0.5,1,V,425
0.0022678,0.017929,6,0.5,1,V,425
0.0016276,0.012302,6,0.5,1,V,425
0.0012084,0.0063001,6,0.5,1,V,425
0.00049333,0.00067237,6,0.5,1,V,425
-0.00011688,-0.0049479,6,0.5,1,V,425
-0.00046503,-0.010953,6,0.5,1,V,425
-0.0012175,-0.016693,6,0.5,1,V,425
-0.0018165,-0.022538,6,0.5,1,V,425
-0.0021946,-0.028427,6,0.5,1,V,425
-0.0030032,-0.034406,6,0.5,1,V,425
-0.0035909,-0.040512,6,0.5,1,V,425
-0.0040289,-0.046454,6,0.5,1,V,425
-0.0046953,-0.052504,6,0.5,1,V,425
-0.0053055,-0.058636,6,0.5,1,V,425
-0.0060954,-0.065049,6,0.5,1,V,425
-0.0066981,-0.07148,6,0.5,1,V,425
-0.0074132,-0.078072,6,0.5,1,V,425
-0.0082667,-0.085235,6,0.5,1,V,425
