low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.013225,0.15079,8,-0.2,5,H,425
0.01415,0.15836,8,-0.2,5,H,425
0.014858,0.16594,8,-0.2,5,H,425
0.0154,0.17312,8,-0.2,5,H,425
0.016366,0.18024,8,-0.2,5,H,425
0.017018,0.18693,8,-0.2,5,H,425
0.017624,0.19356,8,-0.2,5,H,425
0.01838,0.20007,8,-0.2,5,H,425
0.019054,0.206,8,-0.2,5,H,425
0.019702,0.21187,8,-0.2,5,H,425
0.020188,0.21741,8,-0.2,5,H,425
0.020825,0.22261,8,-0.2,5,H,425
0.021383,0.22726,8,-0.2,5,H,425
0.021727,0.2316,8,-0.2,5,H,425
0.022337,0.2358,8,-0.2,5,H,425
0.022772,0.2395,8,-0.2,5,H,425
0.023097,0.24282,8,-0.2,5,H,425
0.023543,0.2459,8,-0.2,5,H,425
0.023827,0.24867,8,-0.2,5,H,425
0.024059,0.25121,8,-0.2,5,H,425
0.024172,0.25358,8,-0.2,5,H,425
0.024359,0.25558,8,-0.2,5,H,425
0.024703,0.25737,8,-0.2,5,H,425
0.024988,0.25916,8,-0.2,5,H,425
0.025164,0.26088,8,-0.2,5,H,425
0.025501,0.26226,8,-0.2,5,H,425
0.025815,0.26361,8,-0.2,5,H,425
0.025793,0.26488,8,-0.2,5,H,425
0.02604,0.26582,8,-0.2,5,H,425
0.026339,0.26702,8,-0.2,5,H,425
0.026425,0.26806,8,-0.2,5,H,425
0.026568,0.26896,8,-0.2,5,H,425
0.026691,0.27008,8,-0.2,5,H,425
0.026882,0.27082,8,-0.2,5,H,425
0.027065,0.27155,8,-0.2,5,H,425
0.027178,0.27242,8,-0.2,5,H,425
0.027271,0.27316,8,-0.2,5,H,425
0.027537,0.27423,8,-0.2,5,H,425
0.027754,0.27532,8,-0.2,5,H,425
0.027915,0.27628,8,-0.2,5,H,425
0.028087,0.27724,8,-0.2,5,H,425
0.028174,0.27817,8,-0.2,5,H,425
0.028593,0.27921,8,-0.2,5,H,425
0.028698,0.28011,8,-0.2,5,H,425
0.028619,0.28081,8,-0.2,5,H,425
0.028978,0.2814,8,-0.2,5,H,425
0.029068,0.28188,8,-0.2,5,H,425
0.029154,0.28199,8,-0.2,5,H,425
0.029319,0.28193,8,-0.2,5,H,425
0.029244,0.28204,8,-0.2,5,H,425
0.029495,0.28182,8,-0.2,5,H,425
0.029461,0.28123,8,-0.2,5,H,425
0.029106,0.28069,8,-0.2,5,H,425
0.029327,0.27979,8,-0.2,5,H,425
0.029282,0.27845,8,-0.2,5,H,425
0.029027,0.27713,8,-0.2,5,H,425
0.029042,0.27527,8,-0.2,5,H,425
0.028641,0.27283,8,-0.2,5,H,425
0.028372,0.27069,8,-0.2,5,H,425
0.028361,0.26835,8,-0.2,5,H,425
0.027848,0.26534,8,-0.2,5,H,425
0.027447,0.26223,8,-0.2,5,H,425
0.027241,0.25902,8,-0.2,5,H,425
0.026875,0.25539,8,-0.2,5,H,425
0.026545,0.25149,8,-0.2,5,H,425
0.026036,0.24767,8,-0.2,5,H,425
0.025549,0.24349,8,-0.2,5,H,425
0.025111,0.23891,8,-0.2,5,H,425
0.024553,0.2344,8,-0.2,5,H,425
0.024067,0.22957,8,-0.2,5,H,425
0.023569,0.22441,8,-0.2,5,H,425
0.02303,0.21912,8,-0.2,5,H,425
