low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
-0.0075292,-0.055553,5,0.4,10,V,425
-0.0068629,-0.049335,5,0.4,10,V,425
-0.0061104,-0.043431,5,0.4,10,V,425
-0.0057473,-0.037736,5,0.4,10,V,425
-0.0051333,-0.031947,5,0.4,10,V,425
-0.0043958,-0.026274,5,0.4,10,V,425
-0.0040252,-0.020777,5,0.4,10,V,425
-0.0033663,-0.015157,5,0.4,10,V,425
-0.0028759,-0.0096116,5,0.4,10,V,425
-0.0025839,-0.0042902,5,0.4,10,V,425
-0.0017753,0.0012254,5,0.4,10,V,425
-0.0012999,0.0067112,5,0.4,10,V,425
-0.00075329,0.012302,5,0.4,10,V,425
-4.5685e-06,0.017866,5,0.4,10,V,425
0.00023877,0.023247,5,0.4,10,V,425
0.00065056,0.028845,5,0.4,10,V,425
0.0012533,0.034611,5,0.4,10,V,425
0.0019458,0.040276,5,0.4,10,V,425
0.0025336,0.045937,5,0.4,10,V,425
0.003009,0.051842,5,0.4,10,V,425
0.0036342,0.05778,5,0.4,10,V,425
0.0042631,0.063901,5,0.4,10,V,425
0.0049183,0.070313,5,0.4,10,V,425
0.0054237,0.076681,5,0.4,10,V,425
0.0063071,0.08315,5,0.4,10,V,425
0.0071644,0.089876,5,0.4,10,V,425
0.0076773,0.096797,5,0.4,10,V,425
0.0084073,0.10374,5,0.4,10,V,425
0.0090662,0.11094,5,0.4,10,V,425
0.0098673,0.11849,5,0.4,10,V,425
0.010691,0.12583,5,0.4,10,V,425
0.011515,0.13343,5,0.4,10,V,425
0.012278,0.14107,5,0.4,10,V,425
0.01293,0.14829,5,0.4,10,V,425
0.013843,0.1557,5,0.4,10,V,425
0.014449,0.16285,5,0.4,10,V,425
0.015052,0.16971,5,0.4,10,V,425
0.015999,0.17635,5,0.4,10,V,425
0.016636,0.18263,5,0.4,10,V,425
0.017223,0.18875,5,0.4,10,V,425
0.017972,0.1945,5,0.4,10,V,425
0.018433,0.19997,5,0.4,10,V,425
