low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
-0.0065559,-0.068184,5,0.4,6,V,750
-0.0071212,-0.074746,5,0.4,6,V,750
-0.0079373,-0.081181,5,0.4,6,V,750
-0.0084127,-0.087765,5,0.4,6,V,750
-0.0091128,-0.094578,5,0.4,6,V,750
-0.01,-0.10133,5,0.4,6,V,750
-0.010779,-0.10851,5,0.4,6,V,750
-0.011527,-0.11558,5,0.4,6,V,750
-0.012115,-0.12265,5,0.4,6,V,750
-0.012879,-0.12981,5,0.4,6,V,750
-0.013575,-0.13695,5,0.4,6,V,750
-0.014204,-0.14404,5,0.4,6,V,750
-0.015069,-0.15092,5,0.4,6,V,750
-0.015806,-0.15788,5,0.4,6,V,750
-0.016424,-0.16474,5,0.4,6,V,750
-0.01718,-0.1712,5,0.4,6,V,750
-0.017802,-0.17768,5,0.4,6,V,750
-0.018374,-0.184,5,0.4,6,V,750
-0.019089,-0.18994,5,0.4,6,V,750
-0.019542,-0.19568,5,0.4,6,V,750
-0.020213,-0.20106,5,0.4,6,V,750
-0.021141,-0.20621,5,0.4,6,V,750
-0.02174,-0.21119,5,0.4,6,V,750
-0.022032,-0.21544,5,0.4,6,V,750
-0.022339,-0.21919,5,0.4,6,V,750
-0.022829,-0.2229,5,0.4,6,V,750
-0.023136,-0.22609,5,0.4,6,V,750
-0.023469,-0.22905,5,0.4,6,V,750
-0.024009,-0.23211,5,0.4,6,V,750
-0.024233,-0.23458,5,0.4,6,V,750
-0.024394,-0.23699,5,0.4,6,V,750
-0.024731,-0.2394,5,0.4,6,V,750
-0.024986,-0.24128,5,0.4,6,V,750
-0.025323,-0.24345,5,0.4,6,V,750
-0.025615,-0.24547,5,0.4,6,V,750
-0.025622,-0.24711,5,0.4,6,V,750
-0.02582,-0.24876,5,0.4,6,V,750
-0.026157,-0.2503,5,0.4,6,V,750
-0.026412,-0.25182,5,0.4,6,V,750
-0.026629,-0.25309,5,0.4,6,V,750
-0.026633,-0.25437,5,0.4,6,V,750
-0.026865,-0.25565,5,0.4,6,V,750
-0.027082,-0.25674,5,0.4,6,V,750
-0.027168,-0.25758,5,0.4,6,V,750
-0.027456,-0.25844,5,0.4,6,V,750
-0.0274,-0.25943,5,0.4,6,V,750
-0.027516,-0.26032,5,0.4,6,V,750
-0.027887,-0.2614,5,0.4,6,V,750
-0.027887,-0.26234,5,0.4,6,V,750
-0.028063,-0.2631,5,0.4,6,V,750
-0.028389,-0.26418,5,0.4,6,V,750
-0.028523,-0.26538,5,0.4,6,V,750
-0.028699,-0.26619,5,0.4,6,V,750
-0.028879,-0.26688,5,0.4,6,V,750
-0.028931,-0.26774,5,0.4,6,V,750
-0.029107,-0.26836,5,0.4,6,V,750
-0.029362,-0.26869,5,0.4,6,V,750
-0.029508,-0.26884,5,0.4,6,V,750
-0.029456,-0.26903,5,0.4,6,V,750
-0.029313,-0.26898,5,0.4,6,V,750
-0.029527,-0.26856,5,0.4,6,V,750
-0.029575,-0.26807,5,0.4,6,V,750
-0.029358,-0.26752,5,0.4,6,V,750
-0.029343,-0.26667,5,0.4,6,V,750
-0.029231,-0.26559,5,0.4,6,V,750
-0.029032,-0.2645,5,0.4,6,V,750
-0.029092,-0.26298,5,0.4,6,V,750
-0.028991,-0.26102,5,0.4,6,V,750
-0.028512,-0.25878,5,0.4,6,V,750
-0.028351,-0.2563,5,0.4,6,V,750
-0.028082,-0.2538,5,0.4,6,V,750
-0.027703,-0.25098,5,0.4,6,V,750
-0.027576,-0.24802,5,0.4,6,V,750
-0.027243,-0.24506,5,0.4,6,V,750
-0.026857,-0.24165,5,0.4,6,V,750
-0.026468,-0.23802,5,0.4,6,V,750
-0.02606,-0.23435,5,0.4,6,V,750
-0.02563,-0.23044,5,0.4,6,V,750
-0.02515,-0.22625,5,0.4,6,V,750
-0.024679,-0.2218,5,0.4,6,V,750
-0.024241,-0.21707,5,0.4,6,V,750
-0.023698,-0.21209,5,0.4,6,V,750
-0.023192,-0.20682,5,0.4,6,V,750
-0.022612,-0.20136,5,0.4,6,V,750
-0.021935,-0.19569,5,0.4,6,V,750
-0.021306,-0.18969,5,0.4,6,V,750
-0.020606,-0.18367,5,0.4,6,V,750
-0.020085,-0.17747,5,0.4,6,V,750
-0.019333,-0.17123,5,0.4,6,V,750
-0.018681,-0.16485,5,0.4,6,V,750
-0.018052,-0.15813,5,0.4,6,V,750
-0.017124,-0.15176,5,0.4,6,V,750
-0.01657,-0.14512,5,0.4,6,V,750
-0.015874,-0.1384,5,0.4,6,V,750
-0.01502,-0.13198,5,0.4,6,V,750
-0.014436,-0.12522,5,0.4,6,V,750
-0.013811,-0.1186,5,0.4,6,V,750
-0.013103,-0.11208,5,0.4,6,V,750
-0.012441,-0.10567,5,0.4,6,V,750
-0.011658,-0.099428,5,0.4,6,V,750
-0.011097,-0.093154,5,0.4,6,V,750
-0.010494,-0.086894,5,0.4,6,V,750
-0.0096069,-0.08059,5,0.4,6,V,750
-0.0092251,-0.0746,5,0.4,6,V,750
-0.0087234,-0.068617,5,0.4,6,V,750
-0.0080009,-0.062541,5,0.4,6,V,750
-0.0074693,-0.056685,5,0.4,6,V,750
-0.006919,-0.050815,5,0.4,6,V,750
-0.0064099,-0.045116,5,0.4,6,V,750
-0.005736,-0.039425,5,0.4,6,V,750
-0.0052157,-0.033659,5,0.4,6,V,750
-0.0046504,-0.028233,5,0.4,6,V,750
-0.0040701,-0.022949,5,0.4,6,V,750
-0.0037107,-0.017575,5,0.4,6,V,750
-0.0031492,-0.012265,5,0.4,6,V,750
-0.0025839,-0.00685,5,0.4,6,V,750
-0.0020261,-0.0013904,5,0.4,6,V,750
-0.0014571,0.0038413,5,0.4,6,V,750
-0.00090303,0.0092411,5,0.4,6,V,750
-0.00029283,0.014798,5,0.4,6,V,750
0.0002163,0.020388,5,0.4,6,V,750
0.0007142,0.025919,5,0.4,6,V,750
0.0012046,0.031524,5,0.4,6,V,750
0.0014742,0.037324,5,0.4,6,V,750
0.0021143,0.042858,5,0.4,6,V,750
0.003009,0.048621,5,0.4,6,V,750
0.0034283,0.054577,5,0.4,6,V,750
0.004031,0.060482,5,0.4,6,V,750
0.0047273,0.066745,5,0.4,6,V,750
0.0052028,0.072978,5,0.4,6,V,750
0.0058841,0.079345,5,0.4,6,V,750
0.0065767,0.085978,5,0.4,6,V,750
0.0072168,0.092649,5,0.4,6,V,750
0.0080217,0.099428,5,0.4,6,V,750
0.008748,0.1064,5,0.4,6,V,750
0.009448,0.11365,5,0.4,6,V,750
0.010129,0.12092,5,0.4,6,V,750
0.010949,0.12824,5,0.4,6,V,750
0.011926,0.13542,5,0.4,6,V,750
0.012462,0.14266,5,0.4,6,V,750
0.013162,0.14989,5,0.4,6,V,750
0.013963,0.15686,5,0.4,6,V,750
0.014629,0.16384,5,0.4,6,V,750
0.015389,0.17045,5,0.4,6,V,750
0.015917,0.17687,5,0.4,6,V,750
0.01661,0.1832,5,0.4,6,V,750
0.017261,0.18901,5,0.4,6,V,750
0.017691,0.19456,5,0.4,6,V,750
0.018182,0.1998,5,0.4,6,V,750
0.018822,0.20482,5,0.4,6,V,750
0.019706,0.20972,5,0.4,6,V,750
0.02023,0.2139,5,0.4,6,V,750
0.020507,0.21775,5,0.4,6,V,750
0.020963,0.22153,5,0.4,6,V,750
0.021297,0.22476,5,0.4,6,V,750
0.02169,0.22791,5,0.4,6,V,750
0.022079,0.23086,5,0.4,6,V,750
0.022255,0.23343,5,0.4,6,V,750
