low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.02659,0.25362,9,-0.3,2,V,750
0.026287,0.25051,9,-0.3,2,V,750
0.025935,0.24674,9,-0.3,2,V,750
0.025549,0.24312,9,-0.3,2,V,750
0.025179,0.23942,9,-0.3,2,V,750
0.024703,0.23546,9,-0.3,2,V,750
0.024291,0.23127,9,-0.3,2,V,750
0.023853,0.22685,9,-0.3,2,V,750
0.023318,0.22237,9,-0.3,2,V,750
0.022813,0.21742,9,-0.3,2,V,750
0.022281,0.21235,9,-0.3,2,V,750
0.021761,0.20693,9,-0.3,2,V,750
0.021042,0.20119,9,-0.3,2,V,750
0.020304,0.19534,9,-0.3,2,V,750
0.019717,0.18909,9,-0.3,2,V,750
0.019032,0.18291,9,-0.3,2,V,750
0.01853,0.17647,9,-0.3,2,V,750
0.017871,0.16983,9,-0.3,2,V,750
0.016984,0.16324,9,-0.3,2,V,750
0.016381,0.15638,9,-0.3,2,V,750
0.015588,0.14965,9,-0.3,2,V,750
0.014738,0.14265,9,-0.3,2,V,750
0.014064,0.13538,9,-0.3,2,V,750
0.013311,0.12858,9,-0.3,2,V,750
0.012641,0.12178,9,-0.3,2,V,750
0.011829,0.11461,9,-0.3,2,V,750
0.011129,0.10754,9,-0.3,2,V,750
0.010579,0.10093,9,-0.3,2,V,750
0.0098074,0.094342,9,-0.3,2,V,750
0.0092309,0.087705,9,-0.3,2,V,750
0.0084447,0.081307,9,-0.3,2,V,750
0.0077147,0.07494,9,-0.3,2,V,750
0.0072131,0.068733,9,-0.3,2,V,750
0.0064794,0.062488,9,-0.3,2,V,750
0.005944,0.056483,9,-0.3,2,V,750
0.0052851,0.050788,9,-0.3,2,V,750
0.0046562,0.044816,9,-0.3,2,V,750
0.0040947,0.039148,9,-0.3,2,V,750
0.0035519,0.033591,9,-0.3,2,V,750
0.0031438,0.027985,9,-0.3,2,V,750
0.0023502,0.022507,9,-0.3,2,V,750
0.0018635,0.016849,9,-0.3,2,V,750
0.0015041,0.011352,9,-0.3,2,V,750
0.00071795,0.005919,9,-0.3,2,V,750
0.00032113,0.00042947,9,-0.3,2,V,750
-5.3235e-05,-0.0051497,9,-0.3,2,V,750
-0.00073831,-0.010733,9,-0.3,2,V,750
-0.0012662,-0.016129,9,-0.3,2,V,750
-0.001794,-0.021581,9,-0.3,2,V,750
-0.0022919,-0.027254,9,-0.3,2,V,750
-0.0027524,-0.033064,9,-0.3,2,V,750
-0.0033776,-0.03904,9,-0.3,2,V,750
-0.0040589,-0.045097,9,-0.3,2,V,750
-0.0046616,-0.05102,9,-0.3,2,V,750
-0.0051969,-0.057328,9,-0.3,2,V,750
-0.0058783,-0.063778,9,-0.3,2,V,750
-0.0065896,-0.070176,9,-0.3,2,V,750
-0.0071698,-0.076771,9,-0.3,2,V,750
-0.0078849,-0.083262,9,-0.3,2,V,750
-0.0086822,-0.089914,9,-0.3,2,V,750
-0.0093112,-0.096816,9,-0.3,2,V,750
-0.00997,-0.10386,9,-0.3,2,V,750
-0.01076,-0.11097,9,-0.3,2,V,750
-0.011527,-0.11818,9,-0.3,2,V,750
-0.012381,-0.12542,9,-0.3,2,V,750
-0.013077,-0.13265,9,-0.3,2,V,750
-0.013669,-0.13997,9,-0.3,2,V,750
-0.014447,-0.14716,9,-0.3,2,V,750
-0.015226,-0.15433,9,-0.3,2,V,750
-0.015971,-0.16134,9,-0.3,2,V,750
-0.016716,-0.1681,9,-0.3,2,V,750
-0.017566,-0.17473,9,-0.3,2,V,750
-0.018097,-0.18117,9,-0.3,2,V,750
-0.018577,-0.18754,9,-0.3,2,V,750
-0.019479,-0.19361,9,-0.3,2,V,750
-0.020179,-0.19949,9,-0.3,2,V,750
-0.020755,-0.20513,9,-0.3,2,V,750
-0.021306,-0.21041,9,-0.3,2,V,750
-0.021923,-0.21568,9,-0.3,2,V,750
-0.022541,-0.22012,9,-0.3,2,V,750
-0.022987,-0.22408,9,-0.3,2,V,750
-0.023473,-0.22812,9,-0.3,2,V,750
-0.023829,-0.23138,9,-0.3,2,V,750
-0.024106,-0.23432,9,-0.3,2,V,750
-0.024379,-0.23723,9,-0.3,2,V,750
-0.024671,-0.2398,9,-0.3,2,V,750
-0.02509,-0.24224,9,-0.3,2,V,750
-0.02542,-0.24439,9,-0.3,2,V,750
-0.025543,-0.24648,9,-0.3,2,V,750
-0.025674,-0.2486,9,-0.3,2,V,750
-0.025948,-0.25032,9,-0.3,2,V,750
-0.026184,-0.25192,9,-0.3,2,V,750
-0.026393,-0.25347,9,-0.3,2,V,750
-0.026667,-0.25474,9,-0.3,2,V,750
-0.026835,-0.25612,9,-0.3,2,V,750
-0.026988,-0.25735,9,-0.3,2,V,750
-0.027191,-0.25827,9,-0.3,2,V,750
-0.027344,-0.25934,9,-0.3,2,V,750
-0.027415,-0.26014,9,-0.3,2,V,750
-0.027602,-0.26086,9,-0.3,2,V,750
-0.027812,-0.26188,9,-0.3,2,V,750
-0.027906,-0.26288,9,-0.3,2,V,750
-0.028108,-0.2639,9,-0.3,2,V,750
-0.028231,-0.26486,9,-0.3,2,V,750
-0.028486,-0.26592,9,-0.3,2,V,750
-0.028744,-0.26698,9,-0.3,2,V,750
-0.028823,-0.26777,9,-0.3,2,V,750
-0.029003,-0.26879,9,-0.3,2,V,750
-0.029201,-0.26973,9,-0.3,2,V,750
-0.029295,-0.27046,9,-0.3,2,V,750
-0.029542,-0.27143,9,-0.3,2,V,750
-0.029733,-0.27216,9,-0.3,2,V,750
-0.029673,-0.27261,9,-0.3,2,V,750
-0.029961,-0.27302,9,-0.3,2,V,750
-0.030077,-0.27342,9,-0.3,2,V,750
-0.029995,-0.27357,9,-0.3,2,V,750
-0.030054,-0.27349,9,-0.3,2,V,750
-0.029987,-0.27322,9,-0.3,2,V,750
-0.030073,-0.27263,9,-0.3,2,V,750
-0.030156,-0.27192,9,-0.3,2,V,750
-0.030111,-0.27082,9,-0.3,2,V,750
-0.02998,-0.26957,9,-0.3,2,V,750
-0.029804,-0.26804,9,-0.3,2,V,750
-0.029609,-0.26612,9,-0.3,2,V,750
-0.029384,-0.26405,9,-0.3,2,V,750
-0.029208,-0.26162,9,-0.3,2,V,750
-0.028939,-0.25909,9,-0.3,2,V,750
-0.028714,-0.25639,9,-0.3,2,V,750
-0.028433,-0.25342,9,-0.3,2,V,750
-0.027958,-0.25031,9,-0.3,2,V,750
-0.027569,-0.24695,9,-0.3,2,V,750
-0.027187,-0.24337,9,-0.3,2,V,750
-0.026794,-0.23956,9,-0.3,2,V,750
-0.026389,-0.23567,9,-0.3,2,V,750
-0.025955,-0.23145,9,-0.3,2,V,750
-0.025566,-0.22701,9,-0.3,2,V,750
-0.025132,-0.22259,9,-0.3,2,V,750
-0.024581,-0.2177,9,-0.3,2,V,750
-0.023949,-0.21241,9,-0.3,2,V,750
-0.023365,-0.20713,9,-0.3,2,V,750
-0.022762,-0.20175,9,-0.3,2,V,750
-0.022118,-0.19587,9,-0.3,2,V,750
-0.02156,-0.18994,9,-0.3,2,V,750
-0.02092,-0.1838,9,-0.3,2,V,750
-0.020228,-0.17718,9,-0.3,2,V,750
-0.01964,-0.17093,9,-0.3,2,V,750
-0.018884,-0.16441,9,-0.3,2,V,750
-0.018142,-0.15754,9,-0.3,2,V,750
-0.017337,-0.1508,9,-0.3,2,V,750
-0.016585,-0.14373,9,-0.3,2,V,750
-0.016023,-0.13671,9,-0.3,2,V,750
-0.015129,-0.12963,9,-0.3,2,V,750
-0.014436,-0.12257,9,-0.3,2,V,750
-0.013833,-0.11571,9,-0.3,2,V,750
-0.012916,-0.1087,9,-0.3,2,V,750
-0.012302,-0.10183,9,-0.3,2,V,750
-0.011718,-0.095119,9,-0.3,2,V,750
-0.010839,-0.08846,9,-0.3,2,V,750
-0.010262,-0.081846,9,-0.3,2,V,750
-0.0097005,-0.075549,9,-0.3,2,V,750
-0.0089293,-0.069417,9,-0.3,2,V,750
-0.0084239,-0.063072,9,-0.3,2,V,750
-0.0078699,-0.057074,9,-0.3,2,V,750
-0.0072372,-0.051439,9,-0.3,2,V,750
-0.0064136,-0.045523,9,-0.3,2,V,750
-0.0058521,-0.039757,9,-0.3,2,V,750
-0.0055638,-0.034208,9,-0.3,2,V,750
-0.0048638,-0.028584,9,-0.3,2,V,750
-0.0043846,-0.023251,9,-0.3,2,V,750
-0.0039091,-0.017803,9,-0.3,2,V,750
-0.0034112,-0.012298,9,-0.3,2,V,750
-0.0029283,-0.0068575,9,-0.3,2,V,750
-0.002217,-0.0014352,9,-0.3,2,V,750
-0.0016293,0.0039197,9,-0.3,2,V,750
-0.00097791,0.0096148,9,-0.3,2,V,750
-0.00061852,0.015142,9,-0.3,2,V,750
-0.00023293,0.02053,9,-0.3,2,V,750
0.00053451,0.026203,9,-0.3,2,V,750
0.0010137,0.031913,9,-0.3,2,V,750
0.0014779,0.037765,9,-0.3,2,V,750
0.002294,0.043804,9,-0.3,2,V,750
0.0028443,0.049899,9,-0.3,2,V,750
0.003331,0.056135,9,-0.3,2,V,750
0.0041808,0.062477,9,-0.3,2,V,750
0.0048097,0.068912,9,-0.3,2,V,750
0.0054162,0.075481,9,-0.3,2,V,750
0.006075,0.082178,9,-0.3,2,V,750
0.0067489,0.089016,9,-0.3,2,V,750
0.00758,0.09581,9,-0.3,2,V,750
0.0082089,0.10282,9,-0.3,2,V,750
0.0088902,0.11,9,-0.3,2,V,750
0.0096764,0.11718,9,-0.3,2,V,750
0.010433,0.12449,9,-0.3,2,V,750
0.011219,0.13169,9,-0.3,2,V,750
0.011982,0.13891,9,-0.3,2,V,750
0.012712,0.14613,9,-0.3,2,V,750
0.013439,0.15331,9,-0.3,2,V,750
0.014176,0.16026,9,-0.3,2,V,750
0.014775,0.16717,9,-0.3,2,V,750
0.015528,0.17399,9,-0.3,2,V,750
0.016366,0.18031,9,-0.3,2,V,750
0.016954,0.18667,9,-0.3,2,V,750
0.017486,0.19276,9,-0.3,2,V,750
0.01826,0.19859,9,-0.3,2,V,750
0.018961,0.20414,9,-0.3,2,V,750
0.019327,0.20936,9,-0.3,2,V,750
0.020129,0.21467,9,-0.3,2,V,750
0.020683,0.21915,9,-0.3,2,V,750
0.021076,0.22318,9,-0.3,2,V,750
0.021633,0.22713,9,-0.3,2,V,750
0.021851,0.23054,9,-0.3,2,V,750
0.022375,0.23348,9,-0.3,2,V,750
0.022611,0.23612,9,-0.3,2,V,750
0.022861,0.23883,9,-0.3,2,V,750
0.023385,0.24129,9,-0.3,2,V,750
0.023554,0.24352,9,-0.3,2,V,750
0.023737,0.24555,9,-0.3,2,V,750
0.023943,0.24746,9,-0.3,2,V,750
0.024209,0.24924,9,-0.3,2,V,750
0.024396,0.25095,9,-0.3,2,V,750
0.024568,0.25265,9,-0.3,2,V,750
0.024834,0.25392,9,-0.3,2,V,750
0.02501,0.25527,9,-0.3,2,V,750
0.025108,0.2565,9,-0.3,2,V,750
0.025295,0.2574,9,-0.3,2,V,750
0.025508,0.25843,9,-0.3,2,V,750
0.025572,0.2594,9,-0.3,2,V,750
0.025692,0.26011,9,-0.3,2,V,750
0.02589,0.2611,9,-0.3,2,V,750
0.026126,0.26222,9,-0.3,2,V,750
0.026373,0.26306,9,-0.3,2,V,750
0.026493,0.26414,9,-0.3,2,V,750
0.026583,0.26513,9,-0.3,2,V,750
0.026822,0.26607,9,-0.3,2,V,750
0.027095,0.26714,9,-0.3,2,V,750
0.027163,0.26802,9,-0.3,2,V,750
0.027286,0.26899,9,-0.3,2,V,750
0.027642,0.26971,9,-0.3,2,V,750
0.027754,0.27035,9,-0.3,2,V,750
0.027814,0.27112,9,-0.3,2,V,750
0.02799,0.27158,9,-0.3,2,V,750
0.027919,0.27198,9,-0.3,2,V,750
0.028046,0.27235,9,-0.3,2,V,750
0.028252,0.27241,9,-0.3,2,V,750
0.028338,0.27227,9,-0.3,2,V,750
0.028364,0.27199,9,-0.3,2,V,750
0.028245,0.27137,9,-0.3,2,V,750
0.028215,0.2705,9,-0.3,2,V,750
0.028271,0.26944,9,-0.3,2,V,750
0.028275,0.26814,9,-0.3,2,V,750
0.027863,0.26652,9,-0.3,2,V,750
0.027597,0.26439,9,-0.3,2,V,750
0.027627,0.26226,9,-0.3,2,V,750
0.027275,0.26016,9,-0.3,2,V,750
0.026931,0.25761,9,-0.3,2,V,750
0.026878,0.25489,9,-0.3,2,V,750
0.026631,0.25193,9,-0.3,2,V,750
0.026111,0.24872,9,-0.3,2,V,750
0.025721,0.24542,9,-0.3,2,V,750
0.025298,0.24179,9,-0.3,2,V,750
0.024905,0.238,9,-0.3,2,V,750
0.024568,0.23407,9,-0.3,2,V,750
0.023966,0.22959,9,-0.3,2,V,750
0.023483,0.22516,9,-0.3,2,V,750
0.023105,0.22065,9,-0.3,2,V,750
0.022577,0.2158,9,-0.3,2,V,750
0.022015,0.21109,9,-0.3,2,V,750
0.021319,0.20568,9,-0.3,2,V,750
0.020795,0.20006,9,-0.3,2,V,750
0.020447,0.19447,9,-0.3,2,V,750
0.019747,0.1884,9,-0.3,2,V,750
0.018927,0.18224,9,-0.3,2,V,750
0.018129,0.17584,9,-0.3,2,V,750
0.017493,0.16949,9,-0.3,2,V,750
0.016924,0.16295,9,-0.3,2,V,750
0.016228,0.15611,9,-0.3,2,V,750
0.015584,0.14926,9,-0.3,2,V,750
0.014689,0.14225,9,-0.3,2,V,750
0.013997,0.13537,9,-0.3,2,V,750
0.013248,0.1283,9,-0.3,2,V,750
0.012364,0.1213,9,-0.3,2,V,750
0.011833,0.11437,9,-0.3,2,V,750
0.011062,0.1072,9,-0.3,2,V,750
0.010537,0.10049,9,-0.3,2,V,750
0.0098973,0.09386,9,-0.3,2,V,750
0.008894,0.087092,9,-0.3,2,V,750
0.008325,0.080601,9,-0.3,2,V,750
0.0079057,0.074338,9,-0.3,2,V,750
0.0071345,0.068075,9,-0.3,2,V,750
0.0063483,0.061965,9,-0.3,2,V,750
0.0059365,0.056035,9,-0.3,2,V,750
0.0053525,0.050115,9,-0.3,2,V,750
0.00463,0.044353,9,-0.3,2,V,750
0.004061,0.038576,9,-0.3,2,V,750
0.0035219,0.032899,9,-0.3,2,V,750
0.0029491,0.02741,9,-0.3,2,V,750
0.0025673,0.022029,9,-0.3,2,V,750
0.0022042,0.016629,9,-0.3,2,V,750
0.0013731,0.011039,9,-0.3,2,V,750
0.000834,0.0057172,9,-0.3,2,V,750
0.00051579,0.000493,9,-0.3,2,V,750
-9.8159e-05,-0.0049853,9,-0.3,2,V,750
-0.00053616,-0.010467,9,-0.3,2,V,750
-0.0011127,-0.015811,9,-0.3,2,V,750
-0.0016892,-0.021065,9,-0.3,2,V,750
-0.0021384,-0.026558,9,-0.3,2,V,750
-0.0027973,-0.032358,9,-0.3,2,V,750
-0.003269,-0.038072,9,-0.3,2,V,750
-0.0038492,-0.043834,9,-0.3,2,V,750
-0.004437,-0.049955,9,-0.3,2,V,750
-0.0050135,-0.055923,9,-0.3,2,V,750
-0.0057922,-0.062078,9,-0.3,2,V,750
-0.0064099,-0.068617,9,-0.3,2,V,750
-0.007065,-0.075078,9,-0.3,2,V,750
-0.0077838,-0.081764,9,-0.3,2,V,750
-0.008525,-0.088348,9,-0.3,2,V,750
-0.0091427,-0.09509,9,-0.3,2,V,750
-0.009824,-0.10209,9,-0.3,2,V,750
-0.010633,-0.1091,9,-0.3,2,V,750
-0.011426,-0.11634,9,-0.3,2,V,750
-0.012194,-0.12339,9,-0.3,2,V,750
-0.012924,-0.13043,9,-0.3,2,V,750
-0.013803,-0.13773,9,-0.3,2,V,750
-0.014387,-0.145,9,-0.3,2,V,750
-0.015196,-0.15196,9,-0.3,2,V,750
-0.015979,-0.15889,9,-0.3,2,V,750
-0.016476,-0.1658,9,-0.3,2,V,750
-0.017296,-0.17241,9,-0.3,2,V,750
-0.017858,-0.17886,9,-0.3,2,V,750
-0.018685,-0.18506,9,-0.3,2,V,750
-0.019314,-0.19101,9,-0.3,2,V,750
-0.019737,-0.19689,9,-0.3,2,V,750
-0.02046,-0.20251,9,-0.3,2,V,750
-0.020838,-0.2077,9,-0.3,2,V,750
-0.021669,-0.21288,9,-0.3,2,V,750
-0.022301,-0.2177,9,-0.3,2,V,750
-0.022653,-0.22167,9,-0.3,2,V,750
-0.023267,-0.22539,9,-0.3,2,V,750
-0.023627,-0.22903,9,-0.3,2,V,750
-0.023975,-0.23225,9,-0.3,2,V,750
-0.024199,-0.23501,9,-0.3,2,V,750
-0.024484,-0.23763,9,-0.3,2,V,750
-0.024776,-0.23999,9,-0.3,2,V,750
-0.024944,-0.24215,9,-0.3,2,V,750
-0.02521,-0.24429,9,-0.3,2,V,750
-0.025495,-0.24606,9,-0.3,2,V,750
-0.025813,-0.24792,9,-0.3,2,V,750
-0.025974,-0.24971,9,-0.3,2,V,750
-0.026075,-0.25111,9,-0.3,2,V,750
-0.026281,-0.2524,9,-0.3,2,V,750
-0.026565,-0.25372,9,-0.3,2,V,750
-0.026685,-0.25489,9,-0.3,2,V,750
-0.026805,-0.25567,9,-0.3,2,V,750
-0.02706,-0.25658,9,-0.3,2,V,750
-0.027269,-0.25731,9,-0.3,2,V,750
-0.027385,-0.25806,9,-0.3,2,V,750
-0.027393,-0.25914,9,-0.3,2,V,750
-0.027606,-0.25984,9,-0.3,2,V,750
-0.02776,-0.26044,9,-0.3,2,V,750
-0.02782,-0.26155,9,-0.3,2,V,750
-0.028108,-0.26271,9,-0.3,2,V,750
-0.028389,-0.26358,9,-0.3,2,V,750
-0.028471,-0.26465,9,-0.3,2,V,750
-0.028606,-0.26544,9,-0.3,2,V,750
-0.028853,-0.2663,9,-0.3,2,V,750
-0.02901,-0.26737,9,-0.3,2,V,750
-0.029149,-0.26792,9,-0.3,2,V,750
-0.029197,-0.26848,9,-0.3,2,V,750
-0.029351,-0.26922,9,-0.3,2,V,750
-0.029493,-0.26972,9,-0.3,2,V,750
-0.029598,-0.27,9,-0.3,2,V,750
-0.02971,-0.27,9,-0.3,2,V,750
-0.029605,-0.26993,9,-0.3,2,V,750
-0.029661,-0.26998,9,-0.3,2,V,750
-0.029759,-0.26952,9,-0.3,2,V,750
-0.029748,-0.26869,9,-0.3,2,V,750
-0.029609,-0.26773,9,-0.3,2,V,750
-0.029594,-0.26645,9,-0.3,2,V,750
-0.02953,-0.26483,9,-0.3,2,V,750
-0.029216,-0.26288,9,-0.3,2,V,750
-0.029178,-0.26092,9,-0.3,2,V,750
-0.028995,-0.25879,9,-0.3,2,V,750
-0.028755,-0.25634,9,-0.3,2,V,750
-0.028374,-0.25359,9,-0.3,2,V,750
-0.027906,-0.25074,9,-0.3,2,V,750
-0.027707,-0.24793,9,-0.3,2,V,750
-0.027251,-0.24454,9,-0.3,2,V,750
-0.026917,-0.24103,9,-0.3,2,V,750
-0.026655,-0.23749,9,-0.3,2,V,750
-0.026195,-0.23343,9,-0.3,2,V,750
-0.025633,-0.22919,9,-0.3,2,V,750
-0.025165,-0.22473,9,-0.3,2,V,750
-0.024769,-0.22024,9,-0.3,2,V,750
-0.024151,-0.21556,9,-0.3,2,V,750
-0.023743,-0.21064,9,-0.3,2,V,750
-0.023192,-0.20568,9,-0.3,2,V,750
-0.022541,-0.20026,9,-0.3,2,V,750
-0.02195,-0.19466,9,-0.3,2,V,750
-0.021201,-0.18889,9,-0.3,2,V,750
-0.020684,-0.18282,9,-0.3,2,V,750
-0.019965,-0.17654,9,-0.3,2,V,750
-0.01925,-0.1702,9,-0.3,2,V,750
-0.018625,-0.16387,9,-0.3,2,V,750
-0.017959,-0.15711,9,-0.3,2,V,750
-0.017345,-0.15023,9,-0.3,2,V,750
-0.016476,-0.14342,9,-0.3,2,V,750
-0.015855,-0.13655,9,-0.3,2,V,750
-0.015035,-0.12973,9,-0.3,2,V,750
-0.01423,-0.12271,9,-0.3,2,V,750
-0.013807,-0.11578,9,-0.3,2,V,750
-0.013047,-0.10908,9,-0.3,2,V,750
-0.012295,-0.10197,9,-0.3,2,V,750
-0.011453,-0.095101,9,-0.3,2,V,750
-0.01073,-0.088625,9,-0.3,2,V,750
-0.010273,-0.081902,9,-0.3,2,V,750
-0.0095882,-0.075602,9,-0.3,2,V,750
-0.0090791,-0.069529,9,-0.3,2,V,750
-0.00854,-0.063176,9,-0.3,2,V,750
-0.0076528,-0.0571,9,-0.3,2,V,750
-0.0070388,-0.051226,9,-0.3,2,V,750
-0.0065858,-0.04534,9,-0.3,2,V,750
-0.0058596,-0.039735,9,-0.3,2,V,750
-0.0053355,-0.034159,9,-0.3,2,V,750
-0.0049873,-0.028539,9,-0.3,2,V,750
-0.0044333,-0.023244,9,-0.3,2,V,750
-0.0037781,-0.017915,9,-0.3,2,V,750
-0.0032915,-0.012437,9,-0.3,2,V,750
-0.0028572,-0.0071602,9,-0.3,2,V,750
-0.0022058,-0.0018612,9,-0.3,2,V,750
-0.0016967,0.0035236,9,-0.3,2,V,750
-0.0012849,0.0087777,9,-0.3,2,V,750
-0.00073457,0.014271,9,-0.3,2,V,750
-0.00020672,0.019775,9,-0.3,2,V,750
0.00029866,0.025059,9,-0.3,2,V,750
0.00090887,0.030571,9,-0.3,2,V,750
0.0015378,0.036068,9,-0.3,2,V,750
0.0019084,0.041808,9,-0.3,2,V,750
0.0025411,0.047851,9,-0.3,2,V,750
0.0033647,0.053834,9,-0.3,2,V,750
0.0038326,0.060212,9,-0.3,2,V,750
0.0045626,0.066603,9,-0.3,2,V,750
0.0052589,0.072993,9,-0.3,2,V,750
0.0057905,0.079824,9,-0.3,2,V,750
0.0065767,0.086539,9,-0.3,2,V,750
0.0072505,0.093217,9,-0.3,2,V,750
0.0079244,0.10025,9,-0.3,2,V,750
0.0086394,0.10736,9,-0.3,2,V,750
0.0094218,0.11447,9,-0.3,2,V,750
0.010088,0.12162,9,-0.3,2,V,750
0.010844,0.12878,9,-0.3,2,V,750
0.011818,0.13611,9,-0.3,2,V,750
0.012428,0.14327,9,-0.3,2,V,750
0.013016,0.15012,9,-0.3,2,V,750
0.013757,0.15715,9,-0.3,2,V,750
0.014581,0.1641,9,-0.3,2,V,750
0.015325,0.17069,9,-0.3,2,V,750
