low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.026912,0.26861,6,0.5,6,V,425
0.027069,0.26973,6,0.5,6,V,425
0.027406,0.27096,6,0.5,6,V,425
0.027646,0.27192,6,0.5,6,V,425
0.027743,0.27306,6,0.5,6,V,425
0.027855,0.27397,6,0.5,6,V,425
0.027941,0.27465,6,0.5,6,V,425
0.028016,0.27524,6,0.5,6,V,425
0.028278,0.27562,6,0.5,6,V,425
0.028349,0.27579,6,0.5,6,V,425
0.028424,0.27581,6,0.5,6,V,425
0.028582,0.27573,6,0.5,6,V,425
0.028372,0.27526,6,0.5,6,V,425
0.028368,0.27468,6,0.5,6,V,425
0.028394,0.27389,6,0.5,6,V,425
0.028245,0.27288,6,0.5,6,V,425
0.028394,0.27163,6,0.5,6,V,425
0.028099,0.26993,6,0.5,6,V,425
0.02781,0.2681,6,0.5,6,V,425
0.027754,0.266,6,0.5,6,V,425
0.027459,0.26364,6,0.5,6,V,425
0.027417,0.26107,6,0.5,6,V,425
0.027043,0.25826,6,0.5,6,V,425
0.026657,0.2552,6,0.5,6,V,425
0.026414,0.25185,6,0.5,6,V,425
0.025823,0.24814,6,0.5,6,V,425
0.025456,0.24426,6,0.5,6,V,425
0.025036,0.24028,6,0.5,6,V,425
0.024524,0.23586,6,0.5,6,V,425
0.023996,0.23128,6,0.5,6,V,425
0.023472,0.22658,6,0.5,6,V,425
0.02294,0.22164,6,0.5,6,V,425
0.022416,0.21664,6,0.5,6,V,425
0.021982,0.2113,6,0.5,6,V,425
0.021356,0.20581,6,0.5,6,V,425
0.020847,0.20029,6,0.5,6,V,425
0.02011,0.19436,6,0.5,6,V,425
0.019241,0.18846,6,0.5,6,V,425
0.018661,0.18253,6,0.5,6,V,425
0.018174,0.1761,6,0.5,6,V,425
0.017605,0.16967,6,0.5,6,V,425
0.016726,0.16322,6,0.5,6,V,425
0.016055,0.15658,6,0.5,6,V,425
0.0154,0.14985,6,0.5,6,V,425
0.014607,0.14298,6,0.5,6,V,425
0.013922,0.13605,6,0.5,6,V,425
0.013188,0.1292,6,0.5,6,V,425
