low_res,high_res,daq_nr,misalignment,recording_nr,direction,speed
0.0088041,0.087843,9,-0.3,3,H,750
0.0081602,0.081502,9,-0.3,3,H,750
0.0075725,0.075194,9,-0.3,3,H,750
0.0070521,0.068972,9,-0.3,3,H,750
0.0063296,0.062914,9,-0.3,3,H,750
0.0056183,0.057021,9,-0.3,3,H,750
0.005199,0.051319,9,-0.3,3,H,750
0.0045065,0.045534,9,-0.3,3,H,750
0.0039786,0.040007,9,-0.3,3,H,750
0.0036604,0.034529,9,-0.3,3,H,750
0.0029679,0.029035,9,-0.3,3,H,750
0.0025224,0.023587,9,-0.3,3,H,750
0.0020394,0.018135,9,-0.3,3,H,750
0.0013618,0.012806,9,-0.3,3,H,750
0.00084897,0.0074025,9,-0.3,3,H,750
0.00025374,0.002055,9,-0.3,3,H,750
-0.00024042,-0.0033597,9,-0.3,3,H,750
-0.00070837,-0.0088567,9,-0.3,3,H,750
-0.0012325,-0.014152,9,-0.3,3,H,750
-0.0018427,-0.019499,9,-0.3,3,H,750
-0.0024417,-0.025004,9,-0.3,3,H,750
-0.0028235,-0.030568,9,-0.3,3,H,750
-0.0032802,-0.036188,9,-0.3,3,H,750
-0.0038193,-0.042025,9,-0.3,3,H,750
-0.0044632,-0.047945,9,-0.3,3,H,750
-0.005152,-0.053875,9,-0.3,3,H,750
-0.0056874,-0.060149,9,-0.3,3,H,750
-0.0062863,-0.06648,9,-0.3,3,H,750
-0.0070388,-0.072687,9,-0.3,3,H,750
-0.0076977,-0.079297,9,-0.3,3,H,750
-0.0082555,-0.086147,9,-0.3,3,H,750
-0.0090192,-0.092836,9,-0.3,3,H,750
-0.0098091,-0.099791,9,-0.3,3,H,750
-0.01052,-0.10675,9,-0.3,3,H,750
-0.011344,-0.11366,9,-0.3,3,H,750
-0.011935,-0.12095,9,-0.3,3,H,750
-0.012598,-0.12801,9,-0.3,3,H,750
-0.013433,-0.13515,9,-0.3,3,H,750
-0.014122,-0.14238,9,-0.3,3,H,750
-0.01499,-0.14932,9,-0.3,3,H,750
-0.015679,-0.1563,9,-0.3,3,H,750
-0.016304,-0.16314,9,-0.3,3,H,750
-0.017045,-0.16981,9,-0.3,3,H,750
-0.017689,-0.17619,9,-0.3,3,H,750
-0.018412,-0.18248,9,-0.3,3,H,750
-0.01906,-0.1887,9,-0.3,3,H,750
-0.019711,-0.19446,9,-0.3,3,H,750
-0.02025,-0.20009,9,-0.3,3,H,750
-0.020722,-0.2055,9,-0.3,3,H,750
-0.021351,-0.21057,9,-0.3,3,H,750
-0.021953,-0.21537,9,-0.3,3,H,750
-0.022504,-0.21973,9,-0.3,3,H,750
-0.022807,-0.22388,9,-0.3,3,H,750
-0.023275,-0.22756,9,-0.3,3,H,750
-0.023907,-0.2308,9,-0.3,3,H,750
-0.024125,-0.23395,9,-0.3,3,H,750
-0.024435,-0.23657,9,-0.3,3,H,750
-0.024772,-0.23914,9,-0.3,3,H,750
-0.024952,-0.24156,9,-0.3,3,H,750
-0.02521,-0.24366,9,-0.3,3,H,750
-0.025525,-0.24584,9,-0.3,3,H,750
-0.025843,-0.24778,9,-0.3,3,H,750
-0.02603,-0.2495,9,-0.3,3,H,750
-0.026184,-0.25112,9,-0.3,3,H,750
-0.026382,-0.25267,9,-0.3,3,H,750
-0.026599,-0.2539,9,-0.3,3,H,750
-0.0267,-0.25506,9,-0.3,3,H,750
-0.026824,-0.25627,9,-0.3,3,H,750
-0.026988,-0.25701,9,-0.3,3,H,750
-0.027116,-0.2578,9,-0.3,3,H,750
-0.027221,-0.25866,9,-0.3,3,H,750
-0.027194,-0.25928,9,-0.3,3,H,750
-0.027486,-0.26021,9,-0.3,3,H,750
